Date,Open,High,Low,Close,Adj Close,Volume
2021-05-20,498.000000,510.000000,498.000000,505.000000,505.000000,37934100
2021-05-21,510.000000,510.000000,498.000000,505.000000,505.000000,29072300
2021-05-24,505.000000,510.000000,500.000000,505.000000,505.000000,38187600
2021-05-25,510.000000,515.000000,500.000000,510.000000,510.000000,38174300
2021-05-27,505.000000,515.000000,500.000000,500.000000,500.000000,50375900
2021-05-28,500.000000,505.000000,496.000000,498.000000,498.000000,36577800
2021-05-31,500.000000,505.000000,498.000000,500.000000,500.000000,27039900
2021-06-02,500.000000,510.000000,500.000000,510.000000,510.000000,29948700
2021-06-03,510.000000,510.000000,498.000000,500.000000,500.000000,84558900
2021-06-04,505.000000,505.000000,496.000000,496.000000,496.000000,49356900
2021-06-07,498.000000,500.000000,490.000000,490.000000,490.000000,44277900
2021-06-08,492.000000,496.000000,480.000000,480.000000,480.000000,56265100
2021-06-09,480.000000,486.000000,468.000000,470.000000,470.000000,133375800
2021-06-10,472.000000,478.000000,468.000000,472.000000,472.000000,65685900
2021-06-11,476.000000,478.000000,472.000000,476.000000,476.000000,64582500
2021-06-14,478.000000,488.000000,470.000000,474.000000,474.000000,114763100
2021-06-15,474.000000,476.000000,460.000000,462.000000,462.000000,64257000
2021-06-16,462.000000,468.000000,456.000000,462.000000,462.000000,28257700
2021-06-17,462.000000,462.000000,452.000000,456.000000,456.000000,47101900
2021-06-18,456.000000,456.000000,436.000000,446.000000,446.000000,99053400
2021-06-21,440.000000,440.000000,428.000000,434.000000,434.000000,97828900
2021-06-22,440.000000,452.000000,438.000000,438.000000,438.000000,73365700
2021-06-23,440.000000,446.000000,432.000000,432.000000,432.000000,41285500
2021-06-24,438.000000,458.000000,434.000000,452.000000,452.000000,85927700
2021-06-25,454.000000,460.000000,452.000000,458.000000,458.000000,52901200
2021-06-28,458.000000,460.000000,446.000000,450.000000,450.000000,50096800
2021-06-29,450.000000,452.000000,430.000000,450.000000,450.000000,61186100
2021-06-30,450.000000,452.000000,438.000000,440.000000,440.000000,49332500
