Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,565.000000,565.000000,565.000000,565.000000,549.020752,0
2017-01-03,565.000000,585.000000,555.000000,580.000000,563.596497,40459500
2017-01-04,585.000000,595.000000,570.000000,595.000000,578.172241,53345100
2017-01-05,600.000000,605.000000,590.000000,595.000000,578.172241,56981400
2017-01-06,600.000000,610.000000,590.000000,605.000000,587.889404,51713700
2017-01-09,600.000000,605.000000,585.000000,585.000000,568.455078,39797800
2017-01-10,580.000000,585.000000,570.000000,580.000000,563.596497,35907400
2017-01-11,585.000000,595.000000,575.000000,585.000000,568.455078,30677600
2017-01-12,585.000000,595.000000,585.000000,595.000000,578.172241,46101700
2017-01-13,595.000000,600.000000,585.000000,595.000000,578.172241,43464300
2017-01-16,595.000000,600.000000,590.000000,595.000000,578.172241,26104200
2017-01-17,590.000000,600.000000,590.000000,590.000000,573.313660,16852800
2017-01-18,585.000000,595.000000,580.000000,580.000000,563.596497,38536700
2017-01-19,580.000000,605.000000,580.000000,600.000000,583.030823,76201500
2017-01-20,605.000000,605.000000,585.000000,585.000000,568.455078,25426300
2017-01-23,585.000000,590.000000,570.000000,585.000000,568.455078,41036800
2017-01-24,580.000000,590.000000,570.000000,570.000000,553.879333,45225700
2017-01-25,580.000000,580.000000,570.000000,575.000000,558.737915,39593300
2017-01-26,580.000000,585.000000,575.000000,575.000000,558.737915,41184200
2017-01-27,575.000000,580.000000,570.000000,570.000000,553.879333,10404700
2017-01-30,575.000000,585.000000,570.000000,575.000000,558.737915,23207000
2017-01-31,560.000000,580.000000,560.000000,560.000000,544.162109,52119300
2017-02-01,565.000000,575.000000,560.000000,565.000000,549.020752,32684800
2017-02-02,570.000000,575.000000,560.000000,565.000000,549.020752,41602400
2017-02-03,570.000000,580.000000,565.000000,575.000000,558.737915,43228800
2017-02-06,580.000000,580.000000,560.000000,565.000000,549.020752,63723800
2017-02-07,565.000000,570.000000,550.000000,555.000000,539.303589,63237600
2017-02-08,555.000000,575.000000,550.000000,575.000000,558.737915,51682400
2017-02-09,570.000000,570.000000,555.000000,560.000000,544.162109,38567600
2017-02-10,565.000000,570.000000,555.000000,565.000000,549.020752,65269100
2017-02-13,570.000000,580.000000,560.000000,570.000000,553.879333,60123300
2017-02-14,570.000000,580.000000,565.000000,570.000000,553.879333,44873400
2017-02-15,570.000000,570.000000,570.000000,570.000000,553.879333,0
2017-02-16,575.000000,585.000000,570.000000,580.000000,563.596497,67507500
2017-02-17,580.000000,585.000000,565.000000,565.000000,549.020752,34024400
2017-02-20,565.000000,570.000000,565.000000,565.000000,549.020752,10259500
2017-02-21,565.000000,575.000000,555.000000,570.000000,553.879333,33175400
2017-02-22,570.000000,595.000000,570.000000,595.000000,578.172241,96496700
2017-02-23,595.000000,615.000000,580.000000,605.000000,587.889404,110334300
2017-02-24,605.000000,610.000000,585.000000,590.000000,573.313660,42964300
2017-02-27,590.000000,600.000000,580.000000,585.000000,568.455078,14931400
2017-02-28,585.000000,595.000000,580.000000,590.000000,573.313660,58193600
2017-03-01,595.000000,595.000000,580.000000,590.000000,573.313660,51727800
2017-03-02,595.000000,595.000000,570.000000,575.000000,558.737915,41626100
2017-03-03,575.000000,575.000000,560.000000,560.000000,544.162109,67100400
2017-03-06,565.000000,565.000000,550.000000,555.000000,539.303589,59778400
2017-03-07,560.000000,570.000000,560.000000,560.000000,544.162109,37251300
2017-03-08,560.000000,585.000000,560.000000,580.000000,563.596497,53222400
2017-03-09,585.000000,595.000000,580.000000,585.000000,568.455078,22591500
2017-03-10,590.000000,590.000000,575.000000,580.000000,563.596497,37476000
2017-03-13,590.000000,590.000000,570.000000,570.000000,553.879333,23471800
2017-03-14,570.000000,580.000000,570.000000,570.000000,553.879333,11413600
2017-03-15,575.000000,575.000000,565.000000,570.000000,553.879333,14158900
2017-03-16,575.000000,590.000000,575.000000,590.000000,573.313660,39405600
2017-03-17,595.000000,600.000000,580.000000,600.000000,583.030823,53613500
2017-03-20,600.000000,600.000000,590.000000,595.000000,578.172241,20267400
2017-03-21,600.000000,600.000000,585.000000,595.000000,578.172241,17929100
2017-03-22,590.000000,595.000000,585.000000,590.000000,573.313660,50788800
2017-03-23,590.000000,605.000000,585.000000,600.000000,583.030823,38562700
2017-03-24,605.000000,605.000000,595.000000,600.000000,583.030823,12178900
2017-03-27,600.000000,600.000000,590.000000,600.000000,583.030823,13028800
2017-03-29,605.000000,630.000000,605.000000,620.000000,602.465210,62151500
2017-03-30,595.000000,630.000000,590.000000,595.000000,578.172241,68778100
2017-03-31,600.000000,620.000000,600.000000,615.000000,597.606567,48310400
2017-04-03,620.000000,620.000000,600.000000,600.000000,583.030823,19160300
2017-04-04,600.000000,620.000000,600.000000,615.000000,597.606567,22432000
2017-04-05,615.000000,615.000000,615.000000,615.000000,597.606567,0
2017-04-06,615.000000,615.000000,585.000000,590.000000,573.313660,28696300
2017-04-07,595.000000,595.000000,580.000000,590.000000,573.313660,41775000
2017-04-10,595.000000,605.000000,540.000000,540.000000,524.727722,33343600
2017-04-11,570.000000,585.000000,560.000000,560.000000,544.162109,59326900
2017-04-12,565.000000,580.000000,565.000000,580.000000,563.596497,31567200
2017-04-13,585.000000,590.000000,575.000000,585.000000,568.455078,23885000
2017-04-17,585.000000,590.000000,575.000000,575.000000,558.737915,13048700
2017-04-18,580.000000,590.000000,580.000000,590.000000,573.313660,19426900
2017-04-19,590.000000,590.000000,590.000000,590.000000,573.313660,0
2017-04-20,590.000000,590.000000,580.000000,580.000000,563.596497,10232800
2017-04-21,590.000000,610.000000,580.000000,610.000000,592.748047,43604400
2017-04-25,620.000000,635.000000,615.000000,635.000000,617.041016,72796100
2017-04-26,635.000000,640.000000,625.000000,640.000000,621.899597,26776900
2017-04-27,640.000000,650.000000,630.000000,630.000000,612.182434,40271900
2017-04-28,640.000000,645.000000,625.000000,625.000000,607.323730,34709700
2017-05-02,625.000000,640.000000,625.000000,635.000000,617.041016,31119000
2017-05-03,640.000000,645.000000,630.000000,635.000000,617.041016,26772800
2017-05-04,640.000000,685.000000,630.000000,675.000000,655.909668,79640800
2017-05-05,650.000000,695.000000,650.000000,685.000000,665.626892,44934100
2017-05-08,685.000000,705.000000,660.000000,675.000000,655.909668,42258400
2017-05-09,685.000000,685.000000,660.000000,660.000000,641.333984,31720000
2017-05-10,660.000000,670.000000,610.000000,630.000000,612.182434,45983100
2017-05-12,635.000000,640.000000,600.000000,615.000000,597.606567,58435300
2017-05-15,620.000000,630.000000,610.000000,625.000000,607.323730,29189000
2017-05-16,625.000000,630.000000,585.000000,600.000000,583.030823,85558500
2017-05-17,595.000000,600.000000,570.000000,570.000000,553.879333,54599200
2017-05-18,560.000000,590.000000,560.000000,575.000000,558.737915,101198600
2017-05-19,585.000000,650.000000,580.000000,635.000000,617.041016,98936100
2017-05-22,650.000000,660.000000,640.000000,645.000000,626.758179,63666400
2017-05-23,650.000000,660.000000,630.000000,640.000000,621.899597,41074200
2017-05-24,615.000000,640.000000,615.000000,630.000000,612.182434,22992900
2017-05-26,630.000000,655.000000,630.000000,640.000000,621.899597,25873200
2017-05-29,640.000000,640.000000,620.000000,625.000000,607.323730,12566700
2017-05-30,625.000000,625.000000,610.000000,610.000000,592.748047,19800400
2017-05-31,610.000000,625.000000,600.000000,610.000000,592.748047,139081600
2017-06-01,610.000000,610.000000,610.000000,610.000000,592.748047,0
2017-06-02,615.000000,620.000000,610.000000,620.000000,602.465210,20577400
2017-06-05,625.000000,635.000000,615.000000,635.000000,617.041016,20306100
2017-06-06,635.000000,635.000000,605.000000,605.000000,587.889404,20190100
2017-06-07,610.000000,630.000000,610.000000,625.000000,607.323730,48465600
2017-06-08,620.000000,625.000000,615.000000,620.000000,602.465210,11341000
2017-06-09,615.000000,620.000000,605.000000,605.000000,587.889404,18676600
2017-06-12,605.000000,610.000000,600.000000,600.000000,587.399902,12443100
2017-06-13,600.000000,610.000000,600.000000,605.000000,592.294922,14209600
2017-06-14,610.000000,630.000000,605.000000,630.000000,616.769958,19428500
2017-06-15,630.000000,630.000000,615.000000,620.000000,606.979919,18562000
2017-06-16,620.000000,620.000000,605.000000,605.000000,592.294922,55851000
2017-06-19,605.000000,610.000000,605.000000,610.000000,597.189941,6355700
2017-06-20,610.000000,610.000000,605.000000,605.000000,592.294922,16435000
2017-06-21,600.000000,610.000000,600.000000,610.000000,597.189941,15949100
2017-06-22,615.000000,615.000000,605.000000,615.000000,602.084900,16645000
2017-06-23,615.000000,615.000000,615.000000,615.000000,602.084900,0
2017-06-26,615.000000,615.000000,615.000000,615.000000,602.084900,0
2017-06-27,615.000000,615.000000,615.000000,615.000000,602.084900,0
2017-06-28,615.000000,615.000000,615.000000,615.000000,602.084900,0
2017-06-29,615.000000,615.000000,615.000000,615.000000,602.084900,0
2017-06-30,615.000000,615.000000,615.000000,615.000000,602.084900,0
2017-07-03,620.000000,645.000000,615.000000,640.000000,626.559937,81406700
2017-07-04,645.000000,650.000000,635.000000,645.000000,631.454956,48934800
2017-07-05,640.000000,645.000000,615.000000,630.000000,616.769958,33992000
2017-07-06,625.000000,650.000000,620.000000,640.000000,626.559937,29247300
2017-07-07,635.000000,650.000000,635.000000,650.000000,636.349915,12772600
2017-07-10,635.000000,645.000000,625.000000,625.000000,611.874878,10392300
2017-07-11,630.000000,635.000000,620.000000,625.000000,611.874878,17487800
2017-07-12,625.000000,630.000000,615.000000,615.000000,602.084900,13208800
2017-07-13,620.000000,625.000000,605.000000,610.000000,597.189941,28670400
2017-07-14,610.000000,615.000000,600.000000,610.000000,597.189941,22545400
2017-07-17,610.000000,620.000000,605.000000,620.000000,606.979919,11438200
2017-07-18,615.000000,615.000000,600.000000,610.000000,597.189941,65390500
2017-07-19,610.000000,620.000000,610.000000,615.000000,602.084900,21917600
2017-07-20,620.000000,620.000000,615.000000,615.000000,602.084900,5110200
2017-07-21,615.000000,620.000000,605.000000,615.000000,602.084900,10922400
2017-07-24,615.000000,625.000000,610.000000,625.000000,611.874878,23939200
2017-07-25,625.000000,640.000000,615.000000,640.000000,626.559937,28607000
2017-07-26,640.000000,645.000000,635.000000,645.000000,631.454956,27471700
2017-07-27,650.000000,665.000000,645.000000,665.000000,651.034912,28500900
2017-07-28,670.000000,700.000000,660.000000,695.000000,680.404907,97370600
2017-07-31,695.000000,725.000000,675.000000,710.000000,695.089966,75929900
2017-08-01,710.000000,720.000000,705.000000,710.000000,695.089966,57622300
2017-08-02,690.000000,710.000000,680.000000,690.000000,675.509888,25538600
2017-08-03,690.000000,695.000000,680.000000,690.000000,675.509888,15025800
2017-08-04,700.000000,705.000000,690.000000,700.000000,685.299866,16144500
2017-08-07,700.000000,705.000000,690.000000,690.000000,675.509888,21754000
2017-08-08,690.000000,700.000000,685.000000,690.000000,675.509888,12574600
2017-08-09,690.000000,705.000000,675.000000,690.000000,675.509888,23283400
2017-08-10,680.000000,695.000000,675.000000,680.000000,665.719910,5209400
2017-08-11,675.000000,680.000000,645.000000,645.000000,631.454956,22799900
2017-08-14,645.000000,660.000000,635.000000,645.000000,631.454956,32154700
2017-08-15,650.000000,695.000000,645.000000,690.000000,675.509888,46669100
2017-08-16,690.000000,695.000000,675.000000,680.000000,665.719910,34781300
2017-08-17,680.000000,680.000000,680.000000,680.000000,665.719910,0
2017-08-18,670.000000,675.000000,665.000000,670.000000,655.929932,8644600
2017-08-21,670.000000,675.000000,655.000000,670.000000,655.929932,32346400
2017-08-22,670.000000,670.000000,645.000000,655.000000,641.244934,47661200
2017-08-23,680.000000,680.000000,655.000000,660.000000,646.139954,54612900
2017-08-24,665.000000,665.000000,655.000000,665.000000,651.034912,37661400
2017-08-25,665.000000,685.000000,665.000000,685.000000,670.614929,112562500
2017-08-28,690.000000,700.000000,675.000000,685.000000,670.614929,16096600
2017-08-29,685.000000,685.000000,670.000000,685.000000,670.614929,35794500
2017-08-30,690.000000,690.000000,650.000000,670.000000,655.929932,44227100
2017-08-31,660.000000,670.000000,650.000000,670.000000,655.929932,40243200
2017-09-01,670.000000,670.000000,670.000000,670.000000,655.929932,0
2017-09-04,670.000000,670.000000,650.000000,660.000000,646.139954,15763300
2017-09-05,665.000000,665.000000,645.000000,660.000000,646.139954,21644500
2017-09-06,655.000000,660.000000,645.000000,645.000000,631.454956,32553600
2017-09-07,645.000000,650.000000,640.000000,645.000000,631.454956,16334500
2017-09-08,650.000000,655.000000,645.000000,650.000000,636.349915,17150500
2017-09-11,650.000000,655.000000,635.000000,655.000000,641.244934,31561700
2017-09-12,655.000000,655.000000,650.000000,655.000000,641.244934,25292500
2017-09-13,655.000000,655.000000,635.000000,640.000000,626.559937,32324600
2017-09-14,630.000000,635.000000,615.000000,625.000000,611.874878,71249600
2017-09-15,630.000000,650.000000,620.000000,635.000000,621.664978,80625000
2017-09-18,635.000000,650.000000,630.000000,645.000000,631.454956,27553600
2017-09-19,650.000000,655.000000,645.000000,650.000000,636.349915,28331000
2017-09-20,650.000000,650.000000,645.000000,650.000000,636.349915,12559200
2017-09-21,650.000000,650.000000,650.000000,650.000000,636.349915,0
2017-09-22,650.000000,650.000000,635.000000,635.000000,621.664978,35129600
2017-09-25,650.000000,650.000000,640.000000,645.000000,631.454956,15161200
2017-09-26,645.000000,650.000000,630.000000,630.000000,616.769958,11516600
2017-09-27,620.000000,645.000000,620.000000,630.000000,616.769958,18141300
2017-09-28,645.000000,645.000000,610.000000,610.000000,597.189941,32018900
2017-09-29,610.000000,620.000000,605.000000,610.000000,597.189941,36646600
2017-10-02,610.000000,625.000000,605.000000,615.000000,602.084900,23335500
2017-10-03,620.000000,630.000000,615.000000,615.000000,602.084900,27225900
2017-10-04,620.000000,625.000000,615.000000,620.000000,606.979919,42130000
2017-10-05,620.000000,630.000000,615.000000,620.000000,606.979919,28127900
2017-10-06,620.000000,625.000000,615.000000,620.000000,606.979919,15636400
2017-10-09,625.000000,625.000000,610.000000,610.000000,597.189941,21369100
2017-10-10,615.000000,625.000000,605.000000,620.000000,606.979919,32376900
2017-10-11,620.000000,620.000000,610.000000,610.000000,597.189941,27567400
2017-10-12,620.000000,620.000000,580.000000,595.000000,582.504944,67482700
2017-10-13,600.000000,605.000000,590.000000,600.000000,587.399902,58858500
2017-10-16,605.000000,635.000000,605.000000,635.000000,621.664978,75138000
2017-10-17,640.000000,640.000000,620.000000,625.000000,611.874878,19019200
2017-10-18,630.000000,630.000000,615.000000,630.000000,616.769958,15706700
2017-10-19,625.000000,630.000000,615.000000,615.000000,602.084900,24095900
2017-10-20,620.000000,635.000000,620.000000,620.000000,606.979919,22591200
2017-10-23,625.000000,635.000000,620.000000,635.000000,621.664978,8922300
2017-10-24,635.000000,645.000000,625.000000,630.000000,616.769958,24287900
2017-10-25,630.000000,660.000000,630.000000,660.000000,646.139954,39182500
2017-10-26,660.000000,660.000000,640.000000,640.000000,626.559937,31579400
2017-10-27,650.000000,650.000000,620.000000,635.000000,621.664978,50455100
2017-10-30,635.000000,635.000000,620.000000,620.000000,606.979919,42562500
2017-10-31,630.000000,635.000000,620.000000,630.000000,616.769958,21786100
2017-11-01,630.000000,645.000000,625.000000,640.000000,626.559937,17989100
2017-11-02,635.000000,640.000000,620.000000,625.000000,611.874878,12739800
2017-11-03,625.000000,640.000000,625.000000,635.000000,621.664978,20546500
2017-11-06,640.000000,645.000000,630.000000,645.000000,631.454956,10032900
2017-11-07,645.000000,645.000000,625.000000,645.000000,631.454956,20296700
2017-11-08,640.000000,645.000000,630.000000,640.000000,626.559937,8912300
2017-11-09,635.000000,640.000000,625.000000,625.000000,611.874878,14973900
2017-11-10,625.000000,640.000000,620.000000,620.000000,606.979919,23263900
2017-11-13,620.000000,630.000000,615.000000,615.000000,602.084900,12468300
2017-11-14,620.000000,650.000000,620.000000,635.000000,621.664978,51942800
2017-11-15,635.000000,640.000000,625.000000,625.000000,611.874878,12120600
2017-11-16,630.000000,635.000000,620.000000,625.000000,611.874878,28422500
2017-11-17,625.000000,630.000000,615.000000,615.000000,602.084900,16329800
2017-11-20,615.000000,625.000000,610.000000,615.000000,602.084900,17396700
2017-11-21,610.000000,620.000000,600.000000,620.000000,606.979919,16139100
2017-11-22,620.000000,625.000000,615.000000,625.000000,611.874878,15706700
2017-11-23,630.000000,635.000000,625.000000,630.000000,616.769958,14728300
2017-11-24,630.000000,645.000000,625.000000,635.000000,621.664978,27534300
2017-11-27,640.000000,645.000000,625.000000,640.000000,626.559937,13942000
2017-11-28,635.000000,640.000000,620.000000,625.000000,611.874878,19350000
