"Date","Close","Open","High","Low","Volume","Change %"
"2019-May-01","63.60","63.40","63.93","62.77","676.87K","-0.49%"
"2019-Apr-30","63.91","63.58","64.75","63.30","750.49K","0.65%"
"2019-Apr-29","63.50","62.95","63.69","62.46","654.08K","0.32%"
"2019-Apr-26","63.30","65.13","65.18","62.28","1.00M","-2.93%"
"2019-Apr-25","65.21","65.81","66.28","64.90","603.00K","-1.03%"
"2019-Apr-24","65.89","66.17","66.43","65.66","678.39K","-0.62%"
"2019-Apr-23","66.30","65.75","66.60","65.58","700.60K","0.91%"
"2019-Apr-22","65.70","64.00","65.92","64.00","30.14K","2.66%"
"2019-Apr-18","64.00","63.75","64.16","63.46","148.24K","0.38%"
"2019-Apr-17","63.76","64.32","64.61","63.66","235.38K","-0.45%"
"2019-Apr-16","64.05","63.57","64.37","62.99","547.47K","1.03%"
"2019-Apr-15","63.40","63.76","63.84","63.03","555.86K","-0.77%"
"2019-Apr-12","63.89","63.71","64.65","63.66","625.59K","0.49%"
"2019-Apr-11","63.58","64.48","64.49","63.31","760.50K","-1.59%"
"2019-Apr-10","64.61","64.22","64.70","64.05","722.22K","0.98%"
"2019-Apr-09","63.98","64.40","64.79","63.68","790.68K","-0.65%"
"2019-Apr-08","64.40","63.33","64.48","63.13","895.77K","2.09%"
"2019-Apr-05","63.08","62.18","63.34","61.82","686.86K","1.58%"
"2019-Apr-04","62.10","62.50","62.77","61.89","684.97K","-0.58%"
"2019-Apr-03","62.46","62.64","62.99","62.05","799.67K","-0.19%"
"2019-Apr-02","62.58","61.81","62.75","61.60","793.23K","1.61%"
"2019-Apr-01","61.59","60.24","61.80","60.13","670.81K","2.41%"
"2019-Mar-29","60.14","59.53","60.73","59.41","705.56K","1.42%"
"2019-Mar-28","59.30","59.40","59.56","58.20","712.21K","-0.19%"
"2019-Mar-27","59.41","60.03","60.22","58.81","732.15K","-0.88%"
"2019-Mar-26","59.94","59.12","60.38","59.04","685.99K","1.90%"
"2019-Mar-25","58.82","58.98","59.35","58.17","705.40K","-0.37%"
"2019-Mar-22","59.04","59.87","60.07","58.28","738.84K","-1.57%"
"2019-Mar-21","59.98","59.99","60.39","59.66","655.38K","0.25%"
"2019-Mar-20","59.83","59.02","60.12","58.39","31.13K","1.36%"
"2019-Mar-19","59.03","59.01","59.57","58.62","114.82K","-0.10%"
"2019-Mar-18","59.09","58.45","59.23","58.05","157.24K","0.97%"
"2019-Mar-15","58.52","58.51","58.95","57.74","507.39K","-0.15%"
"2019-Mar-14","58.61","58.35","58.74","58.00","567.60K","0.60%"
"2019-Mar-13","58.26","57.09","58.48","57.01","610.62K","2.44%"
"2019-Mar-12","56.87","56.76","57.55","56.74","652.80K","0.14%"
"2019-Mar-11","56.79","56.07","57.01","55.96","597.16K","1.28%"
"2019-Mar-08","56.07","56.43","56.51","54.52","747.36K","-1.04%"
"2019-Mar-07","56.66","56.20","56.99","56.08","628.82K","0.78%"
"2019-Mar-06","56.22","56.28","56.40","55.42","637.68K","-0.60%"
"2019-Mar-05","56.56","56.45","57.19","56.09","538.40K","-0.05%"
"2019-Mar-04","56.59","55.83","57.00","55.81","549.40K","1.42%"
"2019-Mar-01","55.80","57.22","57.88","55.57","684.19K","-2.48%"
"2019-Feb-28","57.22","57.00","57.43","56.43","496.68K","0.49%"
"2019-Feb-27","56.94","55.95","57.39","55.72","577.23K","2.59%"
"2019-Feb-26","55.50","55.46","56.08","55.02","538.92K","0.04%"
"2019-Feb-25","55.48","57.17","57.53","55.08","723.01K","-3.11%"
"2019-Feb-22","57.26","56.84","57.81","56.71","513.44K","0.53%"
"2019-Feb-21","56.96","57.24","57.61","56.64","546.20K","0.07%"
"2019-Feb-20","56.92","55.94","57.55","55.48","37.68K","1.48%"
"2019-Feb-19","56.09","55.78","56.33","55.29","153.73K","-0.32%"
"2019-Feb-18","56.27","56.33","56.73","56.12","-","-0.11%"
"2019-Feb-17","56.33","56.17","56.39","56.11","-","1.33%"
"2019-Feb-15","55.59","54.48","55.87","54.24","276.91K","2.17%"
"2019-Feb-14","54.41","53.96","54.68","53.08","623.55K","0.95%"
"2019-Feb-13","53.90","53.35","54.60","53.27","706.55K","1.51%"
"2019-Feb-12","53.10","52.47","54.05","52.29","708.31K","1.32%"
"2019-Feb-11","52.41","52.66","52.78","51.23","750.24K","-0.59%"
"2019-Feb-08","52.72","52.59","52.99","52.08","621.00K","0.15%"
"2019-Feb-07","52.64","53.94","54.21","51.80","749.01K","-2.54%"
"2019-Feb-06","54.01","53.73","54.30","52.86","606.72K","0.65%"
"2019-Feb-05","53.66","54.86","55.21","53.47","609.76K","-1.65%"
"2019-Feb-04","54.56","55.32","55.75","53.29","622.47K","-1.27%"
"2019-Feb-01","55.26","54.01","55.66","53.37","689.57K","2.73%"
"2019-Jan-31","53.79","54.28","55.37","53.62","718.65K","-0.81%"
"2019-Jan-30","54.23","53.24","54.93","53.09","731.31K","1.73%"
"2019-Jan-29","53.31","52.12","53.93","51.84","660.53K","2.54%"
"2019-Jan-28","51.99","53.56","53.64","51.33","650.67K","-3.17%"
"2019-Jan-25","53.69","53.17","53.94","52.91","593.39K","1.05%"
"2019-Jan-24","53.13","52.45","53.47","52.07","714.42K","0.97%"
"2019-Jan-23","52.62","52.95","53.64","51.86","702.87K","0.10%"
"2019-Jan-22","52.57","53.73","54.24","51.80","46.03K","-3.08%"
"2019-Jan-21","54.24","53.66","54.48","53.58","-","1.10%"
"2019-Jan-20","53.65","53.97","54.05","53.59","-","-0.28%"
"2019-Jan-18","53.80","52.23","53.92","52.09","193.10K","3.32%"
"2019-Jan-17","52.07","52.30","52.58","50.98","288.56K","-0.46%"
"2019-Jan-16","52.31","52.00","52.52","51.26","694.18K","0.38%"
"2019-Jan-15","52.11","50.78","52.30","50.64","664.18K","3.17%"
"2019-Jan-14","50.51","51.73","52.11","50.38","791.53K","-2.09%"
"2019-Jan-11","51.59","52.28","53.31","51.18","812.34K","-1.90%"
"2019-Jan-10","52.59","52.18","52.78","51.37","821.78K","0.44%"
"2019-Jan-09","52.36","49.80","52.58","49.71","891.92K","5.18%"
"2019-Jan-08","49.78","48.73","49.95","48.31","765.98K","2.60%"
"2019-Jan-07","48.52","48.30","49.79","48.11","819.94K","1.17%"
"2019-Jan-04","47.96","46.90","49.22","46.65","817.28K","1.85%"
"2019-Jan-03","47.09","46.26","47.49","45.35","788.72K","1.18%"
"2019-Jan-02","46.54","45.80","47.78","44.35","850.48K","1.42%"
"2019-Jan-01","45.89","45.77","45.95","45.73","-","1.06%"
"2018-Dec-31","45.41","45.22","46.53","44.73","476.97K","0.18%"
"2018-Dec-28","45.33","45.44","46.22","44.42","564.39K","1.61%"
"2018-Dec-27","44.61","46.58","46.70","44.37","665.59K","-3.48%"
"2018-Dec-26","46.22","42.85","47.00","42.52","698.41K","7.09%"
"2018-Dec-25","43.16","43.00","43.25","42.88","-","1.48%"
"2018-Dec-24","42.53","45.45","46.24","42.36","415.86K","-6.71%"
"2018-Dec-21","45.59","46.25","46.77","45.13","694.00K","-0.63%"
"2018-Dec-20","45.88","47.39","47.51","45.67","794.13K","-2.80%"
"2018-Dec-19","47.20","45.93","48.00","45.93","37.16K","2.08%"
"2018-Dec-18","46.24","49.16","49.59","45.79","120.10K","-7.30%"
"2018-Dec-17","49.88","51.25","51.87","49.01","211.26K","-2.58%"
"2018-Dec-14","51.20","52.83","52.95","50.84","526.84K","-2.62%"
"2018-Dec-13","52.58","51.20","53.27","50.35","733.63K","2.80%"
"2018-Dec-12","51.15","51.95","52.88","50.94","730.81K","-0.97%"
"2018-Dec-11","51.65","50.89","52.43","50.70","665.26K","1.27%"
"2018-Dec-10","51.00","52.03","52.81","50.53","733.23K","-3.06%"
"2018-Dec-07","52.61","51.76","54.22","50.60","987.72K","2.18%"
"2018-Dec-06","51.49","52.93","53.30","50.08","987.27K","-2.65%"
"2018-Dec-05","52.89","52.59","54.44","52.16","624.91K","-0.68%"
"2018-Dec-04","53.25","53.13","54.55","52.43","738.13K","0.57%"
"2018-Dec-03","52.95","52.45","53.85","52.03","758.01K","3.97%"
"2018-Nov-30","50.93","51.27","51.79","49.65","796.71K","-1.01%"
"2018-Nov-29","51.45","50.31","52.20","49.41","812.72K","2.31%"
"2018-Nov-28","50.29","52.09","52.56","50.06","831.69K","-2.46%"
"2018-Nov-27","51.56","51.54","52.38","50.30","764.01K","-0.14%"
"2018-Nov-26","51.63","50.62","52.25","50.10","663.11K","2.40%"
"2018-Nov-23","50.42","54.66","54.82","50.15","1.01M","-6.66%"
"2018-Nov-22","54.02","54.64","54.82","53.53","-","-1.12%"
"2018-Nov-21","54.63","53.39","55.86","53.39","734.28K","2.25%"
"2018-Nov-20","53.43","57.39","57.44","52.77","983.12K","-5.87%"
"2018-Nov-19","56.76","56.72","57.33","55.08","33.58K","0.53%"
"2018-Nov-16","56.46","56.58","57.96","55.89","159.00K","0.00%"
"2018-Nov-15","56.46","56.02","57.26","55.59","256.50K","0.37%"
"2018-Nov-14","56.25","55.27","57.37","55.13","844.70K","1.01%"
"2018-Nov-13","55.69","58.88","59.35","54.75","1.10M","-7.07%"
"2018-Nov-12","59.93","60.70","61.28","58.68","806.22K","-0.43%"
"2018-Nov-09","60.19","60.75","60.79","59.26","821.73K","-0.79%"
"2018-Nov-08","60.67","61.64","62.42","60.40","764.55K","-1.62%"
"2018-Nov-07","61.67","61.74","63.18","61.20","866.63K","-0.87%"
"2018-Nov-06","62.21","62.70","63.32","61.31","761.24K","-1.41%"
"2018-Nov-05","63.10","62.99","64.14","62.52","609.13K","-0.06%"
"2018-Nov-02","63.14","63.50","63.95","62.63","708.91K","-0.86%"
"2018-Nov-01","63.69","64.88","65.39","63.11","790.29K","-2.48%"
"2018-Oct-31","65.31","66.32","67.00","64.81","666.49K","-1.31%"
"2018-Oct-30","66.18","66.68","67.26","65.33","680.44K","-1.28%"
"2018-Oct-29","67.04","67.55","67.95","66.29","477.49K","-0.81%"
"2018-Oct-26","67.59","66.95","67.88","66.20","595.21K","0.39%"
"2018-Oct-25","67.33","66.36","67.65","65.99","573.10K","0.76%"
"2018-Oct-24","66.82","66.17","67.72","66.05","775.96K","0.59%"
"2018-Oct-23","66.43","69.55","69.66","65.74","853.27K","-3.96%"
"2018-Oct-22","69.17","69.41","69.65","68.27","27.42K","0.07%"
"2018-Oct-19","69.12","68.68","69.77","68.56","108.31K","0.68%"
"2018-Oct-18","68.65","70.03","70.03","68.47","215.34K","-1.58%"
"2018-Oct-17","69.75","72.17","72.43","69.43","651.58K","-3.02%"
"2018-Oct-16","71.92","71.72","72.29","71.02","535.00K","0.20%"
"2018-Oct-15","71.78","71.85","72.70","70.85","568.61K","0.62%"
"2018-Oct-12","71.34","70.99","72.01","70.64","626.67K","0.52%"
"2018-Oct-11","70.97","72.68","72.76","70.51","783.96K","-3.01%"
"2018-Oct-10","73.17","74.66","75.08","72.38","652.74K","-2.39%"
"2018-Oct-09","74.96","74.21","75.28","74.00","623.54K","0.90%"
"2018-Oct-08","74.29","74.40","74.58","73.07","554.94K","-0.07%"
"2018-Oct-05","74.34","74.67","75.22","73.83","613.22K","0.01%"
"2018-Oct-04","74.33","76.18","76.47","73.88","687.95K","-2.72%"
"2018-Oct-03","76.41","75.12","76.90","74.30","698.82K","1.57%"
"2018-Oct-02","75.23","75.42","75.91","74.93","463.62K","-0.09%"
"2018-Oct-01","75.30","73.29","75.77","72.95","601.45K","2.80%"
"2018-Sep-28","73.25","72.18","73.73","71.88","544.05K","1.57%"
"2018-Sep-27","72.12","72.01","72.60","71.71","454.55K","0.77%"
"2018-Sep-26","71.57","72.09","72.38","71.47","464.46K","-0.98%"
"2018-Sep-25","72.28","72.25","72.78","71.89","551.28K","0.28%"
"2018-Sep-24","72.08","71.14","72.74","71.14","576.89K","1.84%"
"2018-Sep-21","70.78","70.20","71.80","69.98","855.94K","-0.03%"
"2018-Sep-20","70.80","71.39","71.81","70.73","28.40K","-0.45%"
"2018-Sep-19","71.12","69.71","71.50","69.65","125.21K","1.82%"
"2018-Sep-18","69.85","68.80","70.42","68.53","234.20K","1.36%"
"2018-Sep-17","68.91","68.93","69.72","68.53","422.29K","-0.12%"
"2018-Sep-14","68.99","68.79","69.91","67.94","611.08K","0.58%"
"2018-Sep-13","68.59","70.24","70.28","68.35","684.94K","-2.53%"
"2018-Sep-12","70.37","69.89","71.26","69.50","800.54K","1.62%"
"2018-Sep-11","69.25","67.53","70.01","67.48","676.87K","2.53%"
"2018-Sep-10","67.54","67.82","68.52","67.33","571.17K","-0.31%"
"2018-Sep-07","67.75","67.88","68.08","66.86","530.90K","-0.03%"
"2018-Sep-06","67.77","68.64","69.02","67.00","633.82K","-1.38%"
"2018-Sep-05","68.72","69.43","69.59","68.56","542.10K","-1.65%"
"2018-Sep-04","69.87","69.89","71.40","69.08","785.98K","-0.36%"
"2018-Sep-03","70.12","69.91","70.20","69.54","-","0.29%"
"2018-Sep-02","69.92","69.91","69.99","69.88","-","0.17%"
"2018-Aug-31","69.80","70.06","70.36","69.64","419.74K","-0.64%"
"2018-Aug-30","70.25","69.71","70.50","69.55","445.58K","1.06%"
"2018-Aug-29","69.51","68.54","69.76","68.37","497.10K","1.43%"
"2018-Aug-28","68.53","68.93","69.20","68.21","426.83K","-0.49%"
"2018-Aug-27","68.87","68.57","68.97","68.34","332.61K","0.22%"
"2018-Aug-24","68.72","67.90","69.31","67.78","517.80K","1.31%"
"2018-Aug-23","67.83","68.07","68.12","67.32","450.69K","-0.04%"
"2018-Aug-22","67.86","66.08","68.15","65.98","581.90K","0.76%"
"2018-Aug-21","67.35","66.62","68.10","66.52","27.15K","1.38%"
"2018-Aug-20","66.43","65.91","66.68","65.59","112.71K","0.79%"
"2018-Aug-17","65.91","65.47","66.39","65.30","171.40K","0.69%"
"2018-Aug-16","65.46","64.95","65.52","64.43","383.38K","0.69%"
"2018-Aug-15","65.01","66.62","66.90","64.51","573.47K","-3.03%"
"2018-Aug-14","67.04","67.42","68.37","66.58","538.48K","-0.24%"
"2018-Aug-13","67.20","67.78","67.95","65.71","578.22K","-0.64%"
"2018-Aug-10","67.63","66.74","67.87","66.14","524.49K","1.23%"
"2018-Aug-09","66.81","66.79","67.41","66.49","509.40K","-0.19%"
"2018-Aug-08","66.94","69.09","69.37","66.32","760.31K","-3.22%"
"2018-Aug-07","69.17","68.90","69.83","68.81","485.03K","0.23%"
"2018-Aug-06","69.01","68.65","69.92","68.50","495.61K","0.76%"
"2018-Aug-03","68.49","68.99","69.24","67.87","476.62K","-0.68%"
"2018-Aug-02","68.96","67.86","69.36","66.92","531.07K","1.92%"
"2018-Aug-01","67.66","68.43","68.52","67.31","576.56K","-1.60%"
"2018-Jul-31","68.76","70.05","70.22","67.98","519.07K","-1.95%"
"2018-Jul-30","70.13","69.01","70.43","68.80","463.01K","2.10%"
"2018-Jul-27","68.69","69.58","69.77","68.26","460.45K","-1.32%"
"2018-Jul-26","69.61","69.38","69.92","68.92","489.06K","0.45%"
"2018-Jul-25","69.30","68.77","69.70","68.20","622.91K","1.14%"
"2018-Jul-24","68.52","67.80","69.05","67.56","524.59K","0.93%"
"2018-Jul-23","67.89","68.17","69.31","67.60","555.92K","-3.65%"
"2018-Jul-20","70.46","69.39","71.10","69.37","25.56K","1.44%"
"2018-Jul-19","69.46","69.00","70.17","67.80","103.22K","1.02%"
"2018-Jul-18","68.76","67.61","69.06","67.04","187.31K","1.00%"
"2018-Jul-17","68.08","68.03","68.44","67.03","440.73K","0.03%"
"2018-Jul-16","68.06","70.52","70.87","67.58","530.48K","-4.15%"
"2018-Jul-13","71.01","70.38","71.66","69.84","530.28K","0.97%"
"2018-Jul-12","70.33","70.60","71.24","69.23","707.89K","-0.07%"
"2018-Jul-11","70.38","74.20","74.26","70.02","861.73K","-5.03%"
"2018-Jul-10","74.11","74.04","74.70","73.65","586.83K","0.35%"
"2018-Jul-09","73.85","73.87","74.28","72.99","533.00K","0.07%"
"2018-Jul-06","73.80","73.16","74.01","72.14","611.42K","1.18%"
"2018-Jul-05","72.94","74.23","74.90","72.53","841.63K","-1.61%"
"2018-Jul-04","74.13","74.62","74.76","73.52","-","-0.01%"
"2018-Jul-03","74.14","74.08","75.27","72.73","667.24K","0.27%"
"2018-Jul-02","73.94","73.62","74.35","72.51","652.17K","-0.28%"
"2018-Jun-29","74.15","73.33","74.46","72.93","602.40K","0.95%"
"2018-Jun-28","73.45","72.27","74.03","72.20","717.35K","0.95%"
"2018-Jun-27","72.76","70.68","73.06","70.56","775.16K","3.16%"
"2018-Jun-26","70.53","68.21","70.91","67.72","848.54K","3.60%"
"2018-Jun-25","68.08","68.75","69.44","67.78","816.21K","-0.73%"
"2018-Jun-22","68.58","65.93","69.38","65.71","1.14M","4.64%"
"2018-Jun-21","65.54","65.34","66.22","64.34","760.72K","-1.03%"
"2018-Jun-20","66.22","65.11","66.53","65.01","30.65K","1.77%"
"2018-Jun-19","65.07","65.82","65.90","64.39","122.65K","-1.18%"
"2018-Jun-18","65.85","64.40","65.98","63.59","218.93K","1.21%"
"2018-Jun-15","65.06","67.00","67.09","64.29","512.59K","-2.74%"
"2018-Jun-14","66.89","66.62","67.16","66.36","460.17K","0.38%"
"2018-Jun-13","66.64","66.01","66.89","65.52","626.40K","0.42%"
"2018-Jun-12","66.36","66.05","66.70","65.87","524.41K","0.39%"
"2018-Jun-11","66.10","65.56","66.35","64.85","558.28K","0.55%"
"2018-Jun-08","65.74","65.98","66.24","65.15","571.22K","-0.32%"
"2018-Jun-07","65.95","65.07","66.07","64.81","675.04K","1.88%"
"2018-Jun-06","64.73","65.51","65.96","64.27","708.83K","-1.21%"
"2018-Jun-05","65.52","64.94","65.57","64.22","714.67K","1.19%"
"2018-Jun-04","64.75","65.71","66.04","64.57","696.05K","-1.61%"
"2018-Jun-01","65.81","67.07","67.34","65.51","781.10K","-1.83%"
"2018-May-31","67.04","68.24","68.30","66.56","917.56K","-1.72%"
"2018-May-30","68.21","66.85","68.67","66.35","726.89K","2.22%"
"2018-May-29","66.73","67.55","67.55","65.80","1.06M","-0.48%"
"2018-May-28","67.05","67.39","67.41","65.81","-","-0.46%"
"2018-May-27","67.36","67.44","67.48","67.02","-","-0.77%"
"2018-May-25","67.88","70.65","70.80","67.42","955.35K","-4.00%"
"2018-May-24","70.71","71.83","72.00","70.52","640.73K","-1.57%"
"2018-May-23","71.84","72.11","72.26","71.19","702.79K","-0.40%"
"2018-May-22","72.13","72.53","72.83","71.90","31.97K","-0.15%"
"2018-May-21","72.24","71.47","72.59","71.25","119.89K","1.35%"
"2018-May-18","71.28","71.60","71.75","70.99","211.79K","-0.29%"
"2018-May-17","71.49","71.56","72.30","71.09","562.64K","0.00%"
"2018-May-16","71.49","71.02","71.59","70.66","574.28K","0.25%"
"2018-May-15","71.31","71.15","71.92","70.42","815.29K","0.49%"
"2018-May-14","70.96","70.54","71.26","70.26","592.83K","0.37%"
"2018-May-11","70.70","71.45","71.63","70.45","634.15K","-0.92%"
"2018-May-10","71.36","71.23","71.89","70.56","749.81K","0.31%"
"2018-May-09","71.14","70.05","71.36","69.85","863.39K","3.01%"
"2018-May-08","69.06","70.03","70.40","67.63","1.25M","-2.36%"
"2018-May-07","70.73","69.85","70.84","69.51","758.92K","1.45%"
"2018-May-04","69.72","68.50","69.97","68.12","690.88K","1.89%"
"2018-May-03","68.43","67.68","68.60","67.21","691.22K","0.74%"
"2018-May-02","67.93","67.49","68.14","66.92","789.37K","1.01%"
"2018-May-01","67.25","68.56","68.90","66.85","694.77K","-1.93%"
"2018-Apr-30","68.57","68.15","69.34","67.17","755.19K","0.69%"
"2018-Apr-27","68.10","68.21","68.36","67.64","542.55K","-0.13%"
"2018-Apr-26","68.19","68.03","68.78","67.71","660.55K","0.21%"
"2018-Apr-25","68.05","67.75","68.18","67.11","764.05K","0.52%"
"2018-Apr-24","67.70","68.95","69.38","67.54","832.30K","-1.37%"
"2018-Apr-23","68.64","68.22","69.03","67.14","740.94K","0.38%"
"2018-Apr-20","68.38","68.26","68.62","67.50","32.95K","0.13%"
"2018-Apr-19","68.29","68.75","69.56","67.98","125.99K","-0.26%"
"2018-Apr-18","68.47","66.68","68.91","66.56","221.66K","2.93%"
"2018-Apr-17","66.52","66.42","66.75","65.56","486.08K","0.45%"
"2018-Apr-16","66.22","67.24","67.74","66.13","560.08K","-1.74%"
"2018-Apr-13","67.39","67.18","67.76","66.70","624.20K","0.48%"
"2018-Apr-12","67.07","66.75","67.33","66.00","687.47K","0.37%"
"2018-Apr-11","66.82","65.59","67.45","65.15","963.02K","2.00%"
"2018-Apr-10","65.51","63.30","65.86","63.20","840.28K","3.30%"
"2018-Apr-09","63.42","62.00","63.61","61.93","655.83K","2.19%"
"2018-Apr-06","62.06","63.70","63.79","61.81","753.26K","-2.33%"
"2018-Apr-05","63.54","63.60","64.12","63.07","588.60K","0.27%"
"2018-Apr-04","63.37","63.59","63.64","62.06","760.60K","-0.22%"
"2018-Apr-03","63.51","62.89","63.86","62.86","527.29K","0.79%"
"2018-Apr-02","63.01","64.91","65.42","62.80","582.74K","-2.97%"
"2018-Mar-29","64.94","64.69","65.26","64.16","562.82K","0.87%"
"2018-Mar-28","64.38","64.70","65.13","63.72","697.68K","-1.33%"
"2018-Mar-27","65.25","65.53","66.41","64.53","670.81K","-0.46%"
"2018-Mar-26","65.55","65.90","66.55","65.08","585.90K","-0.50%"
"2018-Mar-23","65.88","64.28","66.00","64.11","752.99K","2.46%"
"2018-Mar-22","64.30","65.50","65.74","64.14","689.17K","-1.33%"
"2018-Mar-21","65.17","63.72","65.55","63.58","763.77K","2.79%"
"2018-Mar-20","63.40","62.10","63.81","62.08","36.06K","2.16%"
"2018-Mar-19","62.06","62.23","62.35","61.36","115.96K","-0.45%"
"2018-Mar-16","62.34","61.19","62.54","61.08","202.49K","1.88%"
"2018-Mar-15","61.19","60.95","61.54","60.82","430.20K","0.38%"
"2018-Mar-14","60.96","60.87","61.33","60.11","665.02K","0.41%"
"2018-Mar-13","60.71","61.37","61.97","60.27","747.74K","-1.06%"
"2018-Mar-12","61.36","62.10","62.33","60.67","537.99K","-1.10%"
"2018-Mar-09","62.04","60.27","62.18","60.14","659.72K","3.19%"
"2018-Mar-08","60.12","61.33","61.40","59.95","720.51K","-1.68%"
"2018-Mar-07","61.15","62.30","62.58","60.58","879.12K","-2.32%"
"2018-Mar-06","62.60","62.58","63.28","62.17","634.95K","0.05%"
"2018-Mar-05","62.57","61.55","62.79","61.10","599.27K","2.16%"
"2018-Mar-02","61.25","61.34","61.60","60.13","613.51K","0.43%"
"2018-Mar-01","60.99","61.55","61.83","60.18","812.51K","-1.05%"
"2018-Feb-28","61.64","62.79","63.44","61.36","768.41K","-2.17%"
"2018-Feb-27","63.01","64.06","64.08","62.64","562.67K","-1.41%"
"2018-Feb-26","63.91","63.60","64.24","63.06","469.85K","0.57%"
"2018-Feb-23","63.55","62.60","63.73","62.33","460.60K","1.24%"
"2018-Feb-22","62.77","61.34","63.09","60.75","592.60K","1.77%"
"2018-Feb-21","61.68","61.63","61.86","60.92","466.92K","-0.36%"
"2018-Feb-20","61.90","61.63","62.74","61.58","50.21K","-0.77%"
"2018-Feb-19","62.38","61.71","62.49","61.67","-","1.07%"
"2018-Feb-18","61.72","61.51","61.74","61.51","-","0.06%"
"2018-Feb-16","61.68","61.45","61.99","60.88","181.18K","0.55%"
"2018-Feb-15","61.34","60.71","61.64","59.72","340.40K","1.22%"
"2018-Feb-14","60.60","58.98","60.90","58.20","650.32K","2.38%"
"2018-Feb-13","59.19","59.35","59.73","58.39","580.60K","-0.17%"
"2018-Feb-12","59.29","59.12","60.83","59.10","736.92K","0.15%"
"2018-Feb-09","59.20","60.43","60.77","58.07","933.31K","-3.19%"
"2018-Feb-08","61.15","61.70","62.09","60.27","929.58K","-1.04%"
"2018-Feb-07","61.79","63.92","64.18","61.25","1.03M","-2.52%"
"2018-Feb-06","63.39","63.43","64.29","63.12","797.81K","-1.18%"
"2018-Feb-05","64.15","65.10","65.40","63.42","891.06K","-1.99%"
"2018-Feb-02","65.45","65.99","66.30","64.47","857.57K","-0.53%"
"2018-Feb-01","65.80","64.76","66.25","64.63","685.75K","1.65%"
"2018-Jan-31","64.73","64.03","64.94","63.67","613.26K","0.36%"
"2018-Jan-30","64.50","65.53","65.56","63.89","688.38K","-1.62%"
"2018-Jan-29","65.56","66.18","66.46","64.98","656.17K","-0.88%"
"2018-Jan-26","66.14","65.25","66.35","64.91","678.19K","0.96%"
"2018-Jan-25","65.51","65.88","66.66","65.08","771.76K","-0.15%"
"2018-Jan-24","65.61","64.42","66.05","64.34","887.02K","1.77%"
"2018-Jan-23","64.47","63.88","64.88","63.70","662.46K","1.54%"
"2018-Jan-22","63.49","63.61","64.14","63.17","40.06K","0.19%"
"2018-Jan-19","63.37","63.74","63.77","62.85","142.71K","-0.91%"
"2018-Jan-18","63.95","64.07","64.35","63.47","204.50K","-0.03%"
"2018-Jan-17","63.97","63.89","64.17","63.31","444.38K","0.38%"
"2018-Jan-16","63.73","64.43","64.89","63.39","867.77K","-1.54%"
"2018-Jan-15","64.73","64.28","64.89","64.11","-","0.70%"
"2018-Jan-14","64.28","64.42","64.44","64.19","-","-0.03%"
"2018-Jan-12","64.30","63.57","64.50","63.06","678.73K","0.78%"
"2018-Jan-11","63.80","63.50","64.77","63.43","876.64K","0.36%"
"2018-Jan-10","63.57","63.41","63.67","63.09","697.84K","0.97%"
"2018-Jan-09","62.96","61.92","63.48","61.80","844.72K","1.99%"
"2018-Jan-08","61.73","61.61","61.97","61.34","616.47K","0.47%"
"2018-Jan-05","61.44","61.90","62.04","61.09","563.04K","-0.92%"
"2018-Jan-04","62.01","61.96","62.21","61.59","654.36K","0.62%"
"2018-Jan-03","61.63","60.39","61.97","60.28","673.86K","2.09%"
"2018-Jan-02","60.37","60.20","60.74","60.10","510.31K","0.22%"
"2018-Jan-01","60.24","60.26","60.28","60.15","-","-0.30%"
"2017-Dec-29","60.42","59.91","60.51","59.82","464.48K","0.97%"
"2017-Dec-28","59.84","59.53","59.94","59.44","345.96K","0.34%"
"2017-Dec-27","59.64","59.79","59.93","59.33","402.40K","-0.55%"
"2017-Dec-26","59.97","58.40","60.01","58.32","437.79K","2.36%"
"2017-Dec-25","58.59","58.41","58.62","58.38","-","0.21%"
"2017-Dec-22","58.47","58.21","58.50","57.87","324.55K","0.19%"
"2017-Dec-21","58.36","58.02","58.38","57.63","405.32K","0.46%"
"2017-Dec-20","58.09","57.66","58.12","57.44","420.84K","1.10%"
"2017-Dec-19","57.46","57.30","57.64","57.16","36.29K","0.52%"
"2017-Dec-18","57.16","57.37","57.78","56.82","137.15K","-0.24%"
"2017-Dec-15","57.30","57.15","57.49","56.94","210.05K","0.46%"
"2017-Dec-14","57.04","56.70","57.22","56.09","580.57K","0.78%"
"2017-Dec-13","56.60","57.45","57.83","56.55","658.14K","-0.95%"
"2017-Dec-12","57.14","58.02","58.56","56.85","826.49K","-1.47%"
"2017-Dec-11","57.99","57.25","58.08","56.91","606.72K","1.10%"
"2017-Dec-08","57.36","56.65","57.79","56.54","681.60K","1.18%"
"2017-Dec-07","56.69","56.00","56.78","55.82","557.33K","1.30%"
"2017-Dec-06","55.96","57.45","57.57","55.87","678.99K","-2.88%"
"2017-Dec-05","57.62","57.48","57.92","57.08","499.25K","0.26%"
"2017-Dec-04","57.47","58.32","58.34","57.35","529.97K","-1.53%"
"2017-Dec-01","58.36","57.42","58.88","57.29","685.22K","1.67%"
"2017-Nov-30","57.40","57.41","57.98","56.82","735.13K","0.17%"
"2017-Nov-29","57.30","57.73","58.30","56.75","741.56K","-1.19%"
"2017-Nov-28","57.99","57.86","58.11","57.42","546.53K","-0.21%"
