"Date","Close","Open","High","Low","Change %"
"2020-Jun-05","17.370","17.760","17.815","17.215","-1.98%"
"2020-Jun-04","17.720","17.750","17.868","17.450","0.28%"
"2020-Jun-03","17.670","18.100","18.130","17.459","-2.32%"
"2020-Jun-02","18.090","18.285","18.389","17.773","-0.99%"
"2020-Jun-01","18.270","17.885","18.439","17.885","2.41%"
"2020-May-29","17.840","17.430","17.935","17.263","2.41%"
"2020-May-28","17.420","17.277","17.526","17.170","0.69%"
"2020-May-27","17.300","17.120","17.380","16.849","1.17%"
"2020-May-26","17.100","17.123","17.478","17.015","-0.58%"
"2020-May-25","17.200","17.202","17.260","16.883","0.12%"
"2020-May-22","17.180","17.010","17.257","16.703","0.70%"
"2020-May-21","17.060","17.510","17.595","16.875","-2.51%"
"2020-May-20","17.500","17.440","17.645","17.268","0.57%"
"2020-May-19","17.400","16.995","17.500","16.963","1.31%"
"2020-May-18","17.175","16.635","17.577","16.635","3.34%"
"2020-May-15","16.620","15.875","16.740","15.760","4.73%"
"2020-May-14","15.870","15.563","15.955","15.438","1.47%"
"2020-May-13","15.640","15.446","15.665","15.327","1.49%"
"2020-May-12","15.410","15.493","15.650","15.336","-0.90%"
"2020-May-11","15.550","15.505","15.625","15.270","0.65%"
"2020-May-08","15.450","15.350","15.646","15.210","-0.32%"
"2020-May-07","15.500","14.842","15.528","14.819","3.89%"
"2020-May-06","14.920","14.967","15.180","14.815","-0.67%"
"2020-May-05","15.020","14.798","15.055","14.710","1.21%"
"2020-May-04","14.840","14.974","15.082","14.726","-0.67%"
"2020-May-01","14.940","14.948","15.065","14.735","-0.53%"
"2020-Apr-30","15.020","15.270","15.515","14.715","-2.21%"
"2020-Apr-29","15.360","15.194","15.400","15.084","1.12%"
"2020-Apr-28","15.190","15.203","15.243","14.905","-0.56%"
"2020-Apr-27","15.275","15.259","15.355","15.010","0.23%"
"2020-Apr-24","15.240","15.255","15.406","15.025","-0.39%"
"2020-Apr-23","15.300","15.093","15.455","14.960","0.96%"
"2020-Apr-22","15.155","14.880","15.182","14.685","1.54%"
"2020-Apr-21","14.925","15.318","15.350","14.520","-2.90%"
"2020-Apr-20","15.370","15.146","15.448","15.049","1.59%"
"2020-Apr-17","15.130","15.545","15.565","15.033","-3.14%"
"2020-Apr-16","15.620","15.487","15.645","15.201","0.94%"
"2020-Apr-15","15.475","15.759","15.795","15.265","-2.12%"
"2020-Apr-14","15.810","15.361","15.860","15.333","2.33%"
"2020-Apr-13","15.450","15.474","15.526","15.132","0.06%"
"2020-Apr-10","15.440","15.440","15.470","15.410","-0.06%"
"2020-Apr-09","15.450","14.974","15.575","14.907","2.66%"
"2020-Apr-08","15.050","15.011","15.189","14.857","0.31%"
"2020-Apr-07","15.003","15.020","15.507","14.840","0.12%"
"2020-Apr-06","14.985","14.407","15.101","14.238","4.13%"
"2020-Apr-03","14.390","14.495","14.588","14.262","-0.79%"
"2020-Apr-02","14.505","13.948","14.565","13.895","3.61%"
"2020-Apr-01","14.000","13.970","14.156","13.805","0.21%"
"2020-Mar-31","13.970","14.057","14.258","13.852","-1.03%"
"2020-Mar-30","14.115","14.535","14.595","13.810","-2.45%"
"2020-Mar-27","14.470","14.405","14.661","14.179","0.59%"
"2020-Mar-26","14.385","14.500","14.690","14.155","-0.31%"
"2020-Mar-25","14.430","14.310","14.740","14.008","1.12%"
"2020-Mar-24","14.270","13.280","14.365","13.173","7.70%"
"2020-Mar-23","13.250","12.600","13.295","12.271","5.33%"
"2020-Mar-20","12.580","12.097","13.028","11.995","3.88%"
"2020-Mar-19","12.110","11.960","12.311","11.775","1.09%"
"2020-Mar-18","11.980","12.610","12.905","11.640","-4.85%"
"2020-Mar-17","12.590","12.845","13.255","12.119","-2.40%"
"2020-Mar-16","12.900","15.094","15.121","11.792","-12.13%"
"2020-Mar-13","14.680","15.837","15.880","14.440","-7.21%"
"2020-Mar-12","15.820","16.750","16.941","15.512","-5.57%"
"2020-Mar-11","16.753","16.897","17.127","16.670","-0.63%"
"2020-Mar-10","16.860","16.990","17.215","16.800","-0.65%"
"2020-Mar-09","16.970","17.335","17.532","16.555","-1.98%"
"2020-Mar-06","17.313","17.430","17.589","17.049","-0.56%"
"2020-Mar-05","17.410","17.208","17.470","17.140","1.34%"
"2020-Mar-04","17.180","17.197","17.355","17.073","0.00%"
"2020-Mar-03","17.180","16.748","17.478","16.715","2.70%"
"2020-Mar-02","16.728","16.690","17.059","16.505","0.40%"
"2020-Feb-28","16.662","17.724","17.878","16.385","-5.85%"
"2020-Feb-27","17.698","17.908","18.146","17.625","-1.03%"
"2020-Feb-26","17.882","18.005","18.226","17.784","-0.57%"
"2020-Feb-25","17.986","18.642","18.675","17.879","-3.42%"
"2020-Feb-24","18.622","18.490","18.963","18.485","0.86%"
"2020-Feb-21","18.463","18.368","18.647","18.344","0.60%"
"2020-Feb-20","18.352","18.423","18.463","18.214","-0.26%"
"2020-Feb-19","18.400","18.169","18.470","18.142","1.31%"
"2020-Feb-18","18.161","17.795","18.244","17.775","2.23%"
"2020-Feb-17","17.765","17.750","17.918","17.693","0.20%"
"2020-Feb-14","17.730","17.647","17.830","17.615","0.58%"
"2020-Feb-13","17.627","17.484","17.753","17.470","0.94%"
"2020-Feb-12","17.463","17.652","17.692","17.451","-0.96%"
"2020-Feb-11","17.632","17.774","17.831","17.559","-0.66%"
"2020-Feb-10","17.750","17.700","17.856","17.667","0.43%"
"2020-Feb-07","17.674","17.828","17.879","17.629","-0.75%"
"2020-Feb-06","17.808","17.615","17.903","17.596","1.21%"
"2020-Feb-05","17.595","17.597","17.745","17.471","0.09%"
"2020-Feb-04","17.578","17.675","17.803","17.510","-0.44%"
"2020-Feb-03","17.657","18.050","18.110","17.580","-2.08%"
"2020-Jan-31","18.031","17.841","18.111","17.783","1.16%"
"2020-Jan-30","17.825","17.559","18.056","17.541","1.62%"
"2020-Jan-29","17.540","17.454","17.605","17.374","0.61%"
"2020-Jan-28","17.434","18.103","18.132","17.436","-3.59%"
"2020-Jan-27","18.084","18.110","18.354","18.036","0.01%"
"2020-Jan-24","18.082","17.802","18.169","17.733","1.68%"
"2020-Jan-23","17.784","17.837","17.924","17.599","-0.19%"
"2020-Jan-22","17.818","17.791","17.947","17.669","0.26%"
"2020-Jan-21","17.772","18.065","18.173","17.625","-1.62%"
"2020-Jan-20","18.065","18.020","18.143","17.985","0.37%"
"2020-Jan-17","17.998","17.951","18.190","17.892","0.32%"
"2020-Jan-16","17.941","18.001","18.061","17.862","-0.28%"
"2020-Jan-15","17.990","17.795","18.056","17.735","1.13%"
"2020-Jan-14","17.789","17.974","17.984","17.667","-0.97%"
"2020-Jan-13","17.964","18.100","18.130","17.910","-0.71%"
"2020-Jan-10","18.092","17.909","18.174","17.825","1.08%"
"2020-Jan-09","17.899","18.095","18.220","17.791","-1.02%"
"2020-Jan-08","18.083","18.402","18.855","18.040","-1.65%"
"2020-Jan-07","18.387","18.153","18.450","17.934","1.35%"
"2020-Jan-06","18.142","18.040","18.520","18.001","0.60%"
"2020-Jan-03","18.034","18.025","18.287","17.985","0.12%"
"2020-Jan-02","18.013","17.865","18.121","17.774","1.03%"
"2020-Jan-01","17.830","17.850","17.865","17.850","0.00%"
"2019-Dec-31","17.830","17.925","18.170","17.805","-0.48%"
"2019-Dec-30","17.916","17.760","17.990","17.760","0.91%"
"2019-Dec-27","17.754","17.897","17.994","17.734","-0.74%"
"2019-Dec-26","17.886","17.776","18.062","17.715","0.57%"
"2019-Dec-24","17.785","17.433","17.808","17.371","2.08%"
"2019-Dec-23","17.422","17.200","17.470","17.165","1.34%"
"2019-Dec-20","17.192","17.070","17.272","17.009","0.80%"
"2019-Dec-19","17.056","17.017","17.140","16.880","0.29%"
"2019-Dec-18","17.007","17.012","17.090","16.869","0.03%"
"2019-Dec-17","17.002","17.040","17.128","16.945","-0.17%"
"2019-Dec-16","17.031","16.956","17.106","16.880","0.59%"
"2019-Dec-13","16.932","16.930","17.034","16.825","0.03%"
"2019-Dec-12","16.926","16.862","17.135","16.758","0.43%"
"2019-Dec-11","16.853","16.665","16.980","16.580","1.19%"
"2019-Dec-10","16.654","16.625","16.732","16.559","0.32%"
"2019-Dec-09","16.601","16.560","16.703","16.518","0.25%"
"2019-Dec-06","16.560","16.955","17.013","16.521","-2.29%"
"2019-Dec-05","16.948","16.848","17.035","16.802","0.76%"
"2019-Dec-04","16.820","17.175","17.312","16.786","-1.99%"
"2019-Dec-03","17.161","16.905","17.220","16.860","1.55%"
"2019-Dec-02","16.899","16.995","17.028","16.805","-0.71%"
"2019-Nov-29","17.020","16.920","17.060","16.848","0.89%"
"2019-Nov-28","16.870","16.955","17.049","16.875","-0.42%"
"2019-Nov-27","16.942","17.078","17.114","16.915","-0.74%"
"2019-Nov-26","17.068","16.905","17.129","16.802","1.00%"
"2019-Nov-25","16.900","17.010","17.035","16.840","-0.61%"
"2019-Nov-22","17.004","17.107","17.260","16.980","-0.54%"
"2019-Nov-21","17.097","17.145","17.209","17.031","-0.19%"
"2019-Nov-20","17.130","17.145","17.227","17.020","-0.03%"
"2019-Nov-19","17.136","17.035","17.211","16.964","0.67%"
"2019-Nov-18","17.021","16.960","17.085","16.733","0.43%"
"2019-Nov-15","16.949","17.022","17.046","16.815","-0.37%"
"2019-Nov-14","17.012","16.964","17.126","16.869","0.35%"
"2019-Nov-13","16.953","16.784","17.051","16.750","1.07%"
"2019-Nov-12","16.774","16.862","16.924","16.638","-0.48%"
"2019-Nov-11","16.855","16.810","16.963","16.647","0.35%"
"2019-Nov-08","16.796","17.119","17.142","16.690","-1.82%"
"2019-Nov-07","17.108","17.635","17.695","16.982","-2.91%"
"2019-Nov-06","17.621","17.590","17.674","17.370","0.21%"
"2019-Nov-05","17.585","18.055","18.115","17.529","-2.55%"
"2019-Nov-04","18.045","18.130","18.250","17.950","-0.22%"
"2019-Nov-01","18.085","18.115","18.175","17.928","-0.22%"
"2019-Oct-31","18.125","17.885","18.195","17.784","1.48%"
"2019-Oct-30","17.860","17.815","17.982","17.575","0.35%"
"2019-Oct-29","17.798","17.855","17.909","17.591","-0.32%"
"2019-Oct-28","17.855","18.053","18.151","17.779","-0.92%"
"2019-Oct-25","18.020","17.813","18.353","17.773","1.41%"
"2019-Oct-24","17.770","17.567","17.859","17.463","1.22%"
"2019-Oct-23","17.555","17.538","17.633","17.485","0.23%"
"2019-Oct-22","17.515","17.569","17.692","17.416","-0.28%"
"2019-Oct-21","17.565","17.565","17.885","17.499","0.14%"
"2019-Oct-18","17.541","17.552","17.624","17.394","0.12%"
"2019-Oct-17","17.520","17.400","17.669","17.295","0.75%"
"2019-Oct-16","17.390","17.419","17.494","17.148","0.12%"
"2019-Oct-15","17.370","17.645","17.750","17.340","-1.59%"
"2019-Oct-14","17.650","17.575","17.720","17.413","0.63%"
"2019-Oct-11","17.540","17.510","17.770","17.325","0.34%"
"2019-Oct-10","17.480","17.720","17.903","17.411","-1.24%"
"2019-Oct-09","17.700","17.730","17.971","17.649","-0.06%"
"2019-Oct-08","17.710","17.453","17.816","17.263","1.58%"
"2019-Oct-07","17.435","17.635","17.642","17.375","-0.66%"
"2019-Oct-04","17.550","17.564","17.674","17.293","-0.03%"
"2019-Oct-03","17.555","17.583","17.808","17.460","0.00%"
"2019-Oct-02","17.555","17.246","17.698","17.171","1.86%"
"2019-Oct-01","17.235","17.001","17.340","16.878","1.41%"
"2019-Sep-30","16.995","17.529","17.614","16.914","-3.13%"
"2019-Sep-27","17.544","17.810","17.923","17.292","-1.44%"
"2019-Sep-26","17.800","17.927","18.064","17.730","-0.59%"
"2019-Sep-25","17.905","18.625","18.711","17.819","-3.63%"
"2019-Sep-24","18.580","18.635","18.763","18.250","-0.27%"
"2019-Sep-23","18.630","17.962","18.720","17.941","3.62%"
"2019-Sep-20","17.980","17.790","18.002","17.746","1.18%"
"2019-Sep-19","17.770","17.805","17.960","17.595","0.17%"
"2019-Sep-18","17.740","18.021","18.059","17.519","-1.53%"
"2019-Sep-17","18.015","17.845","18.108","17.737","0.92%"
"2019-Sep-16","17.850","17.445","18.032","17.445","2.44%"
"2019-Sep-13","17.425","18.060","18.213","17.382","-3.70%"
"2019-Sep-12","18.095","18.100","18.491","17.987","0.08%"
"2019-Sep-11","18.080","18.015","18.264","17.888","0.39%"
"2019-Sep-10","18.010","18.000","18.195","17.767","0.28%"
"2019-Sep-09","17.960","18.190","18.332","17.920","-1.10%"
"2019-Sep-06","18.160","18.660","18.810","17.982","-2.52%"
"2019-Sep-05","18.630","19.580","19.600","18.495","-4.80%"
"2019-Sep-04","19.570","19.260","19.671","19.173","1.77%"
"2019-Sep-03","19.230","18.480","19.306","18.323","4.23%"
"2019-Sep-02","18.450","18.430","18.573","18.253","0.54%"
"2019-Aug-30","18.350","18.265","18.495","18.065","0.60%"
"2019-Aug-29","18.240","18.340","18.675","18.035","-0.49%"
"2019-Aug-28","18.330","18.180","18.531","18.054","0.94%"
"2019-Aug-27","18.160","17.665","18.221","17.624","3.01%"
"2019-Aug-26","17.630","17.612","17.800","17.510","1.38%"
"2019-Aug-23","17.390","17.040","17.497","16.965","2.23%"
"2019-Aug-22","17.010","17.145","17.171","16.920","-0.58%"
"2019-Aug-21","17.110","17.170","17.220","16.983","-0.06%"
"2019-Aug-20","17.120","16.885","17.213","16.852","1.54%"
"2019-Aug-19","16.860","17.115","17.160","16.841","-1.29%"
"2019-Aug-16","17.080","17.275","17.354","17.035","-1.07%"
"2019-Aug-15","17.265","17.210","17.397","17.097","0.35%"
"2019-Aug-14","17.205","16.979","17.338","16.866","1.41%"
"2019-Aug-13","16.965","17.075","17.532","16.555","-0.53%"
"2019-Aug-12","17.055","16.958","17.178","16.803","0.68%"
"2019-Aug-09","16.940","16.905","17.151","16.852","0.24%"
"2019-Aug-08","16.900","17.080","17.221","16.799","-1.17%"
"2019-Aug-07","17.100","16.445","17.263","16.436","3.98%"
"2019-Aug-06","16.445","16.435","16.524","16.348","0.34%"
"2019-Aug-05","16.390","16.220","16.588","16.114","1.11%"
"2019-Aug-02","16.210","16.320","16.364","16.035","-0.70%"
"2019-Aug-01","16.325","16.255","16.394","15.908","0.43%"
"2019-Jul-31","16.255","16.560","16.588","16.193","-1.93%"
"2019-Jul-30","16.575","16.475","16.645","16.389","0.73%"
"2019-Jul-29","16.455","16.404","16.494","16.323","0.41%"
"2019-Jul-26","16.388","16.430","16.536","16.322","-0.08%"
"2019-Jul-25","16.400","16.585","16.672","16.318","-1.15%"
"2019-Jul-24","16.590","16.400","16.656","16.330","1.19%"
"2019-Jul-23","16.395","16.365","16.552","16.165","0.34%"
"2019-Jul-22","16.340","16.245","16.448","16.161","0.83%"
"2019-Jul-19","16.205","16.340","16.605","16.060","-0.80%"
"2019-Jul-18","16.335","15.985","16.372","15.916","2.29%"
"2019-Jul-17","15.970","15.565","16.013","15.516","2.67%"
"2019-Jul-16","15.555","15.395","15.721","15.295","1.17%"
"2019-Jul-15","15.375","15.230","15.425","15.151","1.08%"
"2019-Jul-12","15.210","15.105","15.278","15.036","0.63%"
"2019-Jul-11","15.115","15.245","15.341","15.089","-0.82%"
"2019-Jul-10","15.240","15.110","15.304","15.025","0.93%"
"2019-Jul-09","15.100","15.030","15.153","14.933","0.50%"
"2019-Jul-08","15.025","15.009","15.144","14.946","0.37%"
"2019-Jul-05","14.970","15.280","15.344","14.878","-2.03%"
"2019-Jul-04","15.280","15.328","15.352","15.206","-0.13%"
"2019-Jul-03","15.300","15.320","15.460","15.187","-0.03%"
"2019-Jul-02","15.305","15.140","15.333","15.029","1.12%"
"2019-Jul-01","15.135","15.335","15.340","15.106","-1.13%"
"2019-Jun-28","15.307","15.245","15.353","15.194","0.34%"
"2019-Jun-27","15.255","15.285","15.317","15.151","0.10%"
"2019-Jun-26","15.240","15.361","15.383","15.164","-0.81%"
"2019-Jun-25","15.365","15.435","15.535","15.272","-0.42%"
"2019-Jun-24","15.430","15.364","15.496","15.277","0.51%"
"2019-Jun-21","15.351","15.445","15.575","15.155","-0.45%"
"2019-Jun-20","15.420","15.170","15.534","15.117","1.75%"
"2019-Jun-19","15.155","15.005","15.184","14.903","1.00%"
"2019-Jun-18","15.005","14.845","15.101","14.808","1.15%"
"2019-Jun-17","14.835","14.870","14.926","14.759","-0.24%"
"2019-Jun-14","14.870","14.925","15.142","14.778","-0.20%"
"2019-Jun-13","14.900","14.785","14.995","14.719","1.12%"
"2019-Jun-12","14.735","14.745","14.902","14.714","0.24%"
"2019-Jun-11","14.700","14.705","14.822","14.634","0.27%"
"2019-Jun-10","14.660","15.015","15.028","14.627","-2.20%"
"2019-Jun-07","14.990","14.897","15.174","14.837","0.94%"
"2019-Jun-06","14.850","14.817","15.017","14.738","0.35%"
"2019-Jun-05","14.798","14.827","15.065","14.749","-0.11%"
"2019-Jun-04","14.815","14.798","14.882","14.651","0.27%"
"2019-Jun-03","14.775","14.593","14.849","14.564","1.41%"
"2019-May-31","14.570","14.525","14.704","14.465","0.38%"
"2019-May-30","14.515","14.420","14.595","14.348","0.69%"
"2019-May-29","14.415","14.362","14.502","14.327","0.48%"
"2019-May-28","14.346","14.585","14.615","14.278","-1.67%"
"2019-May-27","14.590","14.574","14.658","14.542","0.21%"
"2019-May-24","14.560","14.590","14.634","14.516","-0.17%"
"2019-May-23","14.585","14.420","14.671","14.404","0.97%"
"2019-May-22","14.445","14.445","14.518","14.378","0.00%"
"2019-May-21","14.445","14.435","14.496","14.358","-0.14%"
"2019-May-20","14.465","14.408","14.502","14.362","0.52%"
"2019-May-17","14.390","14.545","14.576","14.377","-1.13%"
"2019-May-16","14.555","14.785","14.843","14.507","-1.62%"
"2019-May-15","14.795","14.796","14.880","14.744","0.07%"
"2019-May-14","14.785","14.770","14.877","14.718","0.14%"
"2019-May-13","14.765","14.784","14.831","14.603","0.10%"
"2019-May-10","14.750","14.770","14.853","14.728","-0.03%"
"2019-May-09","14.755","14.840","14.891","14.678","-0.54%"
"2019-May-08","14.835","14.910","14.994","14.818","-0.47%"
"2019-May-07","14.905","14.915","14.963","14.779","0.03%"
"2019-May-06","14.900","14.925","14.988","14.748","-0.17%"
"2019-May-03","14.925","14.630","15.001","14.577","2.05%"
"2019-May-02","14.625","14.690","14.746","14.547","-0.34%"
"2019-May-01","14.675","14.945","14.966","14.594","-1.74%"
"2019-Apr-30","14.935","14.925","15.039","14.798","0.20%"
"2019-Apr-29","14.905","15.078","15.094","14.866","-1.03%"
"2019-Apr-26","15.060","14.942","15.100","14.915","0.84%"
"2019-Apr-25","14.935","14.940","15.033","14.840","0.10%"
"2019-Apr-24","14.920","14.830","15.012","14.775","0.71%"
"2019-Apr-23","14.815","15.019","15.062","14.737","-1.10%"
"2019-Apr-22","14.980","15.018","15.099","14.982","0.33%"
"2019-Apr-19","14.930","14.955","14.955","14.955","-0.40%"
"2019-Apr-18","14.990","14.990","15.053","14.916","-0.03%"
"2019-Apr-17","14.995","15.005","15.122","14.908","0.17%"
"2019-Apr-16","14.970","14.985","15.044","14.866","-0.17%"
"2019-Apr-15","14.995","14.979","15.060","14.836","0.30%"
"2019-Apr-12","14.950","14.965","15.140","14.937","-0.03%"
"2019-Apr-11","14.955","15.245","15.280","14.898","-1.64%"
"2019-Apr-10","15.205","15.230","15.319","15.129","-0.07%"
"2019-Apr-09","15.215","15.255","15.349","15.196","-0.20%"
"2019-Apr-08","15.245","15.115","15.323","15.103","1.09%"
"2019-Apr-05","15.080","15.150","15.233","15.066","-0.43%"
"2019-Apr-04","15.145","15.145","15.200","14.897","0.07%"
"2019-Apr-03","15.135","15.120","15.220","15.020","0.13%"
"2019-Apr-02","15.115","15.105","15.138","14.926","0.07%"
"2019-Apr-01","15.105","15.130","15.235","15.038","-0.20%"
"2019-Mar-29","15.135","14.995","15.225","14.965","0.83%"
"2019-Mar-28","15.010","15.325","15.345","14.973","-1.80%"
"2019-Mar-27","15.285","15.433","15.498","15.247","-0.91%"
"2019-Mar-26","15.425","15.550","15.572","15.385","-0.71%"
"2019-Mar-25","15.535","15.425","15.599","15.384","0.78%"
"2019-Mar-22","15.415","15.465","15.577","15.348","-0.32%"
"2019-Mar-21","15.465","15.480","15.661","15.365","0.13%"
"2019-Mar-20","15.445","15.365","15.579","15.250","0.62%"
"2019-Mar-19","15.350","15.350","15.470","15.299","-0.58%"
"2019-Mar-18","15.440","15.295","15.460","15.212","1.06%"
"2019-Mar-15","15.278","15.180","15.414","15.165","0.64%"
"2019-Mar-14","15.180","15.455","15.475","15.117","-1.75%"
"2019-Mar-13","15.450","15.440","15.560","15.411","0.00%"
"2019-Mar-12","15.450","15.340","15.495","15.295","0.78%"
"2019-Mar-11","15.330","15.295","15.375","15.197","0.00%"
"2019-Mar-08","15.330","15.026","15.387","14.998","2.02%"
"2019-Mar-07","15.026","15.076","15.128","14.974","-0.36%"
"2019-Mar-06","15.081","15.128","15.175","15.028","-0.34%"
"2019-Mar-05","15.132","15.085","15.181","15.032","0.32%"
"2019-Mar-04","15.084","15.225","15.310","15.045","-0.85%"
"2019-Mar-01","15.213","15.600","15.662","15.139","-2.52%"
"2019-Feb-28","15.606","15.741","15.845","15.566","-0.86%"
"2019-Feb-27","15.741","15.935","15.959","15.682","-1.22%"
"2019-Feb-26","15.936","15.892","15.948","15.783","0.28%"
"2019-Feb-25","15.891","15.926","16.016","15.837","-0.18%"
"2019-Feb-22","15.919","15.812","15.998","15.785","0.65%"
"2019-Feb-21","15.816","16.059","16.115","15.780","-1.49%"
"2019-Feb-20","16.055","15.995","16.242","15.953","0.41%"
"2019-Feb-19","15.990","15.814","16.034","15.719","1.14%"
"2019-Feb-18","15.810","15.783","15.884","15.748","0.21%"
"2019-Feb-15","15.778","15.625","15.832","15.538","0.97%"
"2019-Feb-14","15.626","15.566","15.714","15.479","0.38%"
"2019-Feb-13","15.567","15.707","15.837","15.519","-0.89%"
"2019-Feb-12","15.708","15.706","15.851","15.651","0.00%"
"2019-Feb-11","15.707","15.815","15.854","15.656","-0.76%"
"2019-Feb-08","15.827","15.739","15.892","15.642","0.58%"
"2019-Feb-07","15.735","15.667","15.783","15.625","0.38%"
"2019-Feb-06","15.675","15.848","15.887","15.625","-1.14%"
"2019-Feb-05","15.855","15.866","15.953","15.795","-0.06%"
"2019-Feb-04","15.865","15.927","15.944","15.674","-0.30%"
"2019-Feb-01","15.913","16.066","16.095","15.875","-0.96%"
"2019-Jan-31","16.066","16.065","16.212","15.981","0.01%"
"2019-Jan-30","16.065","15.844","16.126","15.813","1.39%"
"2019-Jan-29","15.844","15.747","15.932","15.703","0.61%"
"2019-Jan-28","15.748","15.740","15.838","15.586","0.00%"
"2019-Jan-25","15.747","15.318","15.765","15.274","2.80%"
"2019-Jan-24","15.318","15.355","15.422","15.229","-0.24%"
"2019-Jan-23","15.354","15.335","15.457","15.246","0.13%"
"2019-Jan-22","15.335","15.274","15.380","15.163","0.42%"
"2019-Jan-21","15.270","15.339","15.387","15.174","-0.49%"
"2019-Jan-18","15.345","15.520","15.599","15.310","-1.14%"
"2019-Jan-17","15.523","15.592","15.643","15.436","-0.45%"
"2019-Jan-16","15.592","15.578","15.674","15.481","0.08%"
"2019-Jan-15","15.580","15.653","15.724","15.524","-0.47%"
"2019-Jan-14","15.653","15.599","15.681","15.521","0.33%"
"2019-Jan-11","15.601","15.563","15.764","15.535","0.24%"
"2019-Jan-10","15.564","15.745","15.812","15.528","-1.15%"
"2019-Jan-09","15.745","15.654","15.802","15.564","0.58%"
"2019-Jan-08","15.655","15.647","15.712","15.484","0.05%"
"2019-Jan-07","15.646","15.731","15.842","15.602","-0.30%"
"2019-Jan-04","15.694","15.736","15.896","15.571","-0.27%"
"2019-Jan-03","15.736","15.519","15.775","15.466","1.41%"
"2019-Jan-02","15.517","15.485","15.636","15.325","0.16%"
"2019-Jan-01","15.491","15.495","15.524","15.469","-0.02%"
"2018-Dec-31","15.495","15.408","15.522","15.305","0.68%"
"2018-Dec-28","15.390","15.286","15.445","15.230","1.02%"
"2018-Dec-27","15.235","15.056","15.296","14.925","1.34%"
"2018-Dec-26","15.034","14.732","15.173","14.672","1.72%"
"2018-Dec-25","14.780","14.755","14.780","14.755","0.03%"
"2018-Dec-24","14.775","14.714","14.853","14.655","1.06%"
"2018-Dec-21","14.620","14.780","14.814","14.600","-0.98%"
"2018-Dec-20","14.764","14.599","14.846","14.514","1.14%"
"2018-Dec-19","14.598","14.640","14.822","14.502","-0.30%"
"2018-Dec-18","14.642","14.664","14.723","14.572","-0.15%"
"2018-Dec-17","14.664","14.570","14.704","14.514","0.65%"
"2018-Dec-14","14.569","14.762","14.762","14.463","-1.30%"
"2018-Dec-13","14.761","14.745","14.810","14.643","0.07%"
"2018-Dec-12","14.750","14.578","14.816","14.520","1.37%"
"2018-Dec-11","14.550","14.548","14.737","14.490","0.13%"
"2018-Dec-10","14.531","14.639","14.644","14.443","-0.61%"
"2018-Dec-07","14.620","14.476","14.649","14.393","1.00%"
"2018-Dec-06","14.475","14.507","14.508","14.303","-0.22%"
"2018-Dec-05","14.507","14.520","14.547","14.383","-0.08%"
"2018-Dec-04","14.519","14.383","14.666","14.349","0.90%"
"2018-Dec-03","14.390","14.270","14.584","14.210","1.52%"
"2018-Nov-30","14.175","14.309","14.341","14.014","-0.93%"
"2018-Nov-29","14.308","14.325","14.398","14.234","-0.11%"
"2018-Nov-28","14.324","14.143","14.399","14.074","1.28%"
"2018-Nov-27","14.143","14.229","14.310","14.054","-0.63%"
"2018-Nov-26","14.232","14.322","14.441","14.184","-0.41%"
"2018-Nov-23","14.290","14.531","14.554","14.200","-1.51%"
"2018-Nov-22","14.509","14.523","14.571","14.429","0.11%"
"2018-Nov-21","14.493","14.320","14.556","14.243","1.24%"
"2018-Nov-20","14.316","14.425","14.494","14.193","-0.76%"
"2018-Nov-19","14.425","14.402","14.444","14.303","0.08%"
"2018-Nov-16","14.413","14.289","14.425","14.193","0.87%"
"2018-Nov-15","14.289","14.135","14.353","14.053","1.09%"
"2018-Nov-14","14.135","13.983","14.199","13.853","0.95%"
"2018-Nov-13","14.002","13.995","14.129","13.913","0.09%"
"2018-Nov-12","13.990","14.169","14.237","13.990","-1.19%"
"2018-Nov-09","14.159","14.432","14.443","14.063","-1.88%"
"2018-Nov-08","14.430","14.588","14.609","14.360","-0.96%"
"2018-Nov-07","14.570","14.535","14.722","14.462","0.23%"
"2018-Nov-06","14.536","14.646","14.716","14.444","-0.78%"
"2018-Nov-05","14.650","14.769","14.786","14.580","-0.69%"
"2018-Nov-02","14.752","14.765","14.950","14.639","-0.26%"
"2018-Nov-01","14.790","14.285","14.870","14.270","3.74%"
"2018-Oct-31","14.257","14.472","14.511","14.245","-1.44%"
"2018-Oct-30","14.465","14.455","14.551","14.355","-0.07%"
"2018-Oct-29","14.475","14.705","14.788","14.405","-1.09%"
"2018-Oct-26","14.635","14.626","14.796","14.575","0.00%"
"2018-Oct-25","14.635","14.698","14.803","14.575","-0.36%"
"2018-Oct-24","14.688","14.793","14.849","14.645","-0.31%"
"2018-Oct-23","14.733","14.547","14.813","14.476","0.67%"
"2018-Oct-22","14.635","14.655","14.714","14.495","-0.03%"
"2018-Oct-19","14.639","14.620","14.764","14.556","0.44%"
"2018-Oct-18","14.575","14.607","14.681","14.435","-0.27%"
"2018-Oct-17","14.614","14.646","14.730","14.554","-0.42%"
"2018-Oct-16","14.675","14.730","14.880","14.602","-0.12%"
"2018-Oct-15","14.693","14.615","14.821","14.605","0.66%"
"2018-Oct-12","14.597","14.624","14.750","14.516","0.08%"
"2018-Oct-11","14.585","14.341","14.646","14.245","1.97%"
"2018-Oct-10","14.303","14.389","14.475","14.254","-0.64%"
"2018-Oct-09","14.395","14.345","14.461","14.245","0.21%"
