"Date","Close","Open","High","Low","Volume","Change %"
"2018-Aug-22","1275.80","1280.20","1280.20","1278.20","0.00K","0.24%"
"2018-Aug-21","1272.80","1272.90","1272.90","1272.90","0.00K","0.42%"
"2018-Aug-20","1267.50","1266.00","1266.00","1266.00","0.00K","0.75%"
"2018-Aug-17","1258.10","1258.10","1258.10","1258.10","0.00K","0.01%"
"2018-Aug-16","1258.00","1258.00","1258.00","1258.00","0.04K","-0.13%"
"2018-Aug-15","1259.70","1265.80","1265.80","1265.80","0.00K","-1.27%"
"2018-Aug-14","1275.90","1273.40","1273.40","1273.40","0.00K","0.14%"
"2018-Aug-13","1274.10","1274.10","1274.10","1274.10","0.01K","-1.58%"
"2018-Aug-10","1294.60","1294.60","1294.60","1294.60","0.08K","-0.09%"
"2018-Aug-09","1295.80","1295.80","1295.80","1295.80","0.04K","-0.08%"
"2018-Aug-08","1296.80","1296.80","1296.80","1296.80","0.21K","0.20%"
"2018-Aug-07","1294.20","1294.20","1294.20","1294.20","0.72K","0.05%"
"2018-Aug-06","1293.60","1302.80","1305.00","1298.60","0.01K","-0.45%"
"2018-Aug-03","1299.40","1288.80","1298.40","1288.80","0.01K","0.25%"
"2018-Aug-02","1296.20","1308.00","1308.00","1308.00","0.00K","-0.60%"
"2018-Aug-01","1304.00","1304.00","1304.00","1304.00","1.03K","-0.44%"
"2018-Jul-31","1309.80","1309.80","1309.80","1309.80","2.72K","0.16%"
"2018-Jul-30","1307.70","1306.90","1309.10","1301.90","0.01K","-0.10%"
"2018-Jul-27","1309.00","1309.00","1309.00","1309.00","0.00K","-0.19%"
"2018-Jul-26","1311.50","1311.50","1311.50","1311.50","0.00K","-0.39%"
"2018-Jul-25","1316.70","1316.70","1316.70","1316.70","0.06K","0.45%"
"2018-Jul-24","1310.80","1310.80","1310.80","1310.80","0.04K","0.01%"
"2018-Jul-23","1310.70","1307.60","1307.60","1307.60","0.00K","-0.46%"
"2018-Jul-20","1316.80","1316.80","1316.80","1316.80","0.15K","0.49%"
"2018-Jul-19","1310.40","1302.00","1302.00","1302.00","0.08K","-0.35%"
"2018-Jul-18","1315.00","1315.00","1315.00","1315.00","0.00K","0.03%"
"2018-Jul-17","1314.60","1320.00","1320.00","1320.00","0.03K","-0.97%"
"2018-Jul-16","1327.50","1327.50","1327.50","1327.50","0.00K","-0.11%"
"2018-Jul-13","1329.00","1327.00","1327.00","1327.00","0.00K","-0.46%"
"2018-Jul-12","1335.20","1335.20","1335.20","1335.20","0.01K","0.16%"
"2018-Jul-11","1333.10","1333.10","1333.10","1333.10","0.03K","-0.88%"
"2018-Jul-10","1344.90","1344.90","1344.90","1344.90","0.07K","-0.29%"
"2018-Jul-09","1348.80","1348.80","1348.80","1348.80","0.04K","0.31%"
"2018-Jul-06","1344.60","1344.60","1344.60","1344.60","0.01K","-0.21%"
"2018-Jul-05","1347.40","1347.40","1347.40","1347.40","0.01K","7.10%"
"2018-Jul-04","1258.10","1256.20","1262.40","1255.30","-","-6.27%"
"2018-Jul-03","1342.20","1342.20","1342.20","1342.20","0.04K","0.94%"
"2018-Jul-02","1329.70","1329.70","1329.70","1329.70","0.03K","-1.04%"
"2018-Jun-29","1343.70","1343.70","1343.70","1343.70","0.05K","0.28%"
"2018-Jun-28","1340.00","1340.00","1340.00","1340.00","0.38K","-0.41%"
"2018-Jun-27","1345.50","1345.50","1345.50","1345.50","0.01K","-0.33%"
"2018-Jun-26","1350.00","1350.00","1350.00","1350.00","0.09K","-0.71%"
"2018-Jun-25","1359.60","1353.70","1353.70","1353.70","0.00K","-0.15%"
"2018-Jun-22","1361.70","1365.00","1365.00","1365.00","0.00K","0.02%"
"2018-Jun-21","1361.40","1360.00","1360.00","1360.00","0.00K","-0.31%"
"2018-Jun-20","1365.70","1376.80","1376.80","1376.80","0.00K","-0.28%"
"2018-Jun-19","1369.60","1369.60","1369.60","1369.60","0.03K","-0.14%"
"2018-Jun-18","1371.50","1371.50","1371.50","1371.50","0.04K","0.13%"
"2018-Jun-15","1369.70","1369.70","1369.70","1369.70","0.59K","-2.23%"
"2018-Jun-14","1401.00","1401.00","1401.00","1401.00","0.05K","0.51%"
"2018-Jun-13","1393.90","1393.90","1393.90","1393.90","0.14K","0.12%"
"2018-Jun-12","1392.20","1392.20","1392.20","1392.20","0.15K","-0.27%"
"2018-Jun-11","1395.90","1395.90","1395.90","1395.90","0.07K","0.08%"
"2018-Jun-08","1394.80","1394.80","1394.80","1394.80","0.65K","0.00%"
"2018-Jun-07","1394.80","1394.80","1394.80","1394.80","0.08K","0.06%"
"2018-Jun-06","1393.90","1393.90","1393.90","1393.90","0.03K","-0.04%"
"2018-Jun-05","1394.50","1394.50","1394.50","1394.50","0.36K","0.36%"
"2018-Jun-04","1389.50","1389.60","1390.50","1389.60","0.00K","-0.04%"
"2018-Jun-01","1390.10","1392.40","1392.40","1392.40","0.00K","-0.35%"
"2018-May-31","1395.00","1395.00","1395.00","1395.00","4.08K","-0.12%"
"2018-May-30","1396.70","1396.70","1396.70","1396.70","50.85K","0.22%"
"2018-May-29","1393.70","1393.70","1393.70","1393.70","0.08K","7.41%"
"2018-May-28","1297.60","1298.40","1299.70","1294.70","-","-0.05%"
"2018-May-27","1298.30","1299.80","1299.90","1296.10","-","-7.48%"
"2018-May-25","1403.20","1403.20","1403.20","1403.20","0.00K","-0.07%"
"2018-May-24","1404.20","1404.20","1404.20","1404.20","0.02K","1.08%"
"2018-May-23","1389.20","1389.20","1389.20","1389.20","0.01K","-0.21%"
"2018-May-22","1392.10","1392.10","1392.10","1392.10","0.05K","0.07%"
"2018-May-21","1391.10","1391.10","1391.10","1391.10","0.05K","-0.01%"
"2018-May-18","1391.30","1391.30","1391.30","1391.30","0.00K","0.09%"
"2018-May-17","1390.00","1390.00","1390.00","1390.00","0.00K","-0.15%"
"2018-May-16","1392.10","1392.10","1392.10","1392.10","0.03K","0.17%"
"2018-May-15","1389.80","1405.30","1405.30","1405.30","0.00K","-1.98%"
"2018-May-14","1417.90","1417.90","1417.90","1417.90","0.00K","-0.18%"
"2018-May-11","1420.40","1420.40","1420.40","1420.40","0.00K","-0.12%"
"2018-May-10","1422.10","1422.10","1422.10","1422.10","0.01K","0.64%"
"2018-May-09","1413.00","1413.50","1413.50","1413.30","0.03K","-0.06%"
"2018-May-08","1413.80","1413.80","1413.80","1413.80","0.34K","-0.03%"
"2018-May-07","1414.20","1414.20","1414.20","1414.20","0.00K","-0.04%"
"2018-May-04","1414.70","1414.70","1414.70","1414.70","0.04K","0.16%"
"2018-May-03","1412.40","1412.40","1412.40","1412.40","0.00K","0.51%"
"2018-May-02","1405.30","1405.30","1405.30","1405.30","0.02K","-0.08%"
"2018-May-01","1406.40","1406.40","1406.40","1406.40","0.03K","-0.89%"
"2018-Apr-30","1419.10","1419.10","1419.10","1419.10","0.05K","-0.32%"
"2018-Apr-27","1423.60","1423.60","1423.60","1423.60","0.62K","0.39%"
"2018-Apr-26","1418.00","1418.00","1418.00","1418.00","0.01K","-0.34%"
"2018-Apr-25","1422.90","1422.90","1422.90","1422.90","0.28K","-0.71%"
"2018-Apr-24","1433.10","1433.10","1433.10","1433.10","0.03K","0.64%"
"2018-Apr-23","1424.00","1424.00","1424.00","1424.00","0.01K","-0.99%"
"2018-Apr-20","1438.20","1442.00","1442.00","1442.00","0.00K","-0.73%"
"2018-Apr-19","1448.80","1453.00","1453.00","1453.00","0.00K","-0.32%"
"2018-Apr-18","1453.50","1460.10","1460.10","1460.10","0.00K","0.29%"
"2018-Apr-17","1449.30","1449.30","1449.30","1449.30","0.41K","-0.09%"
"2018-Apr-16","1450.60","1450.60","1450.60","1450.60","0.06K","0.19%"
"2018-Apr-13","1447.90","1447.90","1447.90","1447.90","0.07K","0.45%"
"2018-Apr-12","1441.40","1441.40","1441.40","1441.40","0.03K","-1.27%"
"2018-Apr-11","1460.00","1460.00","1460.00","1460.00","0.00K","1.00%"
"2018-Apr-10","1445.50","1445.50","1445.50","1445.50","0.11K","0.41%"
"2018-Apr-09","1439.60","1439.60","1439.60","1439.60","0.29K","0.26%"
"2018-Apr-06","1435.90","1435.90","1435.90","1435.90","0.35K","0.55%"
"2018-Apr-05","1428.10","1428.10","1428.10","1428.10","0.26K","-0.81%"
"2018-Apr-04","1439.70","1439.70","1439.70","1439.70","0.72K","0.22%"
"2018-Apr-03","1436.50","1436.50","1436.50","1436.50","0.70K","-0.64%"
"2018-Apr-02","1445.80","1445.80","1445.80","1445.80","0.65K","1.39%"
"2018-Mar-29","1426.00","1426.00","1426.00","1426.00","5.59K","-0.20%"
"2018-Mar-28","1428.90","1428.90","1428.90","1428.90","59.28K","-1.31%"
"2018-Mar-27","1447.80","1447.80","1447.80","1447.80","0.01K","-0.90%"
"2018-Mar-26","1461.00","1461.00","1461.00","1461.00","0.01K","0.41%"
"2018-Mar-23","1455.00","1455.00","1455.00","1455.00","0.01K","1.59%"
"2018-Mar-22","1432.20","1432.20","1432.20","1432.20","0.00K","0.39%"
"2018-Mar-21","1426.60","1426.60","1426.60","1426.60","0.01K","0.73%"
"2018-Mar-20","1416.20","1416.20","1416.20","1416.20","0.00K","-0.39%"
"2018-Mar-19","1421.70","1421.70","1421.70","1421.70","0.01K","0.38%"
"2018-Mar-16","1416.30","1416.30","1416.30","1416.30","0.03K","-0.38%"
"2018-Mar-15","1421.70","1421.70","1421.70","1421.70","0.10K","-0.56%"
"2018-Mar-14","1429.70","1429.70","1429.70","1429.70","0.03K","-0.12%"
"2018-Mar-13","1431.40","1433.40","1433.40","1433.40","0.00K","0.46%"
"2018-Mar-12","1424.80","1424.80","1424.80","1424.80","0.00K","-0.22%"
"2018-Mar-09","1428.00","1428.00","1428.00","1428.00","0.09K","0.30%"
"2018-Mar-08","1423.70","1423.70","1423.70","1423.70","0.06K","-0.29%"
"2018-Mar-07","1427.90","1427.90","1427.90","1427.90","0.03K","-0.56%"
"2018-Mar-06","1435.90","1435.90","1435.90","1435.90","0.02K","1.08%"
"2018-Mar-05","1420.50","1420.50","1420.50","1420.50","0.02K","-0.26%"
"2018-Mar-02","1424.20","1424.20","1424.20","1424.20","0.16K","1.29%"
"2018-Mar-01","1406.00","1406.00","1406.00","1406.00","0.04K","-0.93%"
"2018-Feb-28","1419.20","1419.20","1419.20","1419.20","0.06K","-0.03%"
"2018-Feb-27","1419.60","1419.60","1419.60","1419.60","0.05K","-0.94%"
"2018-Feb-26","1433.10","1433.10","1433.10","1433.10","0.04K","0.29%"
"2018-Feb-23","1429.00","1429.00","1429.00","1429.00","0.43K","-0.17%"
"2018-Feb-22","1431.40","1431.40","1431.40","1431.40","0.07K","0.06%"
"2018-Feb-21","1430.60","1430.60","1430.60","1430.60","0.12K","0.15%"
"2018-Feb-20","1428.40","1428.40","1428.40","1428.40","0.28K","5.98%"
"2018-Feb-19","1347.80","1350.40","1353.90","1347.40","-","-0.20%"
"2018-Feb-18","1350.50","1349.70","1352.40","1349.70","-","-7.04%"
"2018-Feb-16","1452.80","1452.80","1452.80","1452.80","0.11K","0.09%"
"2018-Feb-15","1451.50","1451.50","1451.50","1451.50","0.11K","-0.10%"
"2018-Feb-14","1452.90","1452.90","1452.90","1452.90","0.40K","1.97%"
"2018-Feb-13","1424.80","1424.80","1424.80","1424.80","0.07K","0.27%"
"2018-Feb-12","1420.90","1420.90","1420.90","1420.90","0.14K","0.77%"
"2018-Feb-09","1410.10","1410.10","1410.10","1410.10","0.00K","-0.33%"
"2018-Feb-08","1414.80","1414.80","1414.80","1414.80","0.46K","0.29%"
"2018-Feb-07","1410.70","1410.70","1410.70","1410.70","0.49K","-1.03%"
"2018-Feb-06","1425.40","1425.40","1425.40","1425.40","0.53K","-0.52%"
"2018-Feb-05","1432.90","1432.90","1432.90","1432.90","0.64K","-0.12%"
"2018-Feb-02","1434.60","1434.60","1434.60","1434.60","2.84K","-0.73%"
"2018-Feb-01","1445.10","1445.10","1445.10","1445.10","1.68K","0.40%"
"2018-Jan-31","1439.40","1439.40","1439.40","1439.40","4.88K","0.22%"
"2018-Jan-30","1436.20","1436.20","1436.20","1436.20","52.10K","-0.35%"
"2018-Jan-29","1441.30","1441.30","1441.30","1441.30","0.00K","-0.85%"
"2018-Jan-26","1453.70","1453.70","1453.70","1453.70","0.05K","-0.64%"
"2018-Jan-25","1463.10","1463.10","1463.10","1463.10","0.00K","0.47%"
"2018-Jan-24","1456.30","1456.30","1456.30","1456.30","0.02K","1.54%"
"2018-Jan-23","1434.20","1434.20","1434.20","1434.20","0.05K","0.32%"
"2018-Jan-22","1429.60","1429.60","1429.60","1429.60","0.16K","0.26%"
"2018-Jan-19","1425.90","1425.90","1425.90","1425.90","0.05K","0.49%"
"2018-Jan-18","1419.00","1419.00","1419.00","1419.00","0.21K","-0.84%"
"2018-Jan-17","1431.00","1431.00","1431.00","1431.00","0.03K","0.20%"
"2018-Jan-16","1428.10","1428.10","1428.10","1428.10","0.01K","6.43%"
"2018-Jan-15","1341.80","1337.30","1344.90","1337.00","-","0.33%"
"2018-Jan-14","1337.40","1337.70","1338.60","1336.40","-","-6.19%"
"2018-Jan-12","1425.70","1425.70","1425.70","1425.70","0.01K","1.01%"
"2018-Jan-11","1411.40","1411.40","1411.40","1411.40","0.01K","0.22%"
"2018-Jan-10","1408.30","1408.30","1408.30","1408.30","0.00K","0.50%"
"2018-Jan-09","1401.30","1398.00","1398.00","1398.00","0.00K","-0.43%"
"2018-Jan-08","1407.40","1407.40","1407.40","1407.40","0.04K","-0.06%"
"2018-Jan-05","1408.30","1408.30","1408.30","1408.30","0.00K","0.07%"
"2018-Jan-04","1407.30","1407.30","1407.30","1407.30","0.00K","0.24%"
"2018-Jan-03","1404.00","1399.00","1399.00","1399.00","0.00K","0.28%"
"2018-Jan-02","1400.10","1400.10","1400.10","1400.10","0.00K","6.98%"
"2018-Jan-01","1308.70","1305.80","1309.70","1304.60","-","-5.98%"
"2017-Dec-29","1391.90","1391.90","1391.90","1391.90","0.07K","0.91%"
"2017-Dec-28","1379.40","1372.10","1372.10","1372.00","0.01K","0.52%"
"2017-Dec-27","1372.30","1372.30","1372.30","1372.30","0.07K","0.28%"
"2017-Dec-26","1368.50","1368.50","1368.50","1368.50","0.08K","7.09%"
"2017-Dec-25","1277.90","1278.90","1279.50","1277.90","-","-6.02%"
"2017-Dec-22","1359.80","1353.70","1354.30","1353.70","0.00K","0.63%"
"2017-Dec-21","1351.30","1351.30","1351.30","1351.30","0.23K","0.07%"
"2017-Dec-20","1350.40","1350.40","1350.40","1350.40","0.06K","0.42%"
"2017-Dec-19","1344.80","1344.80","1344.80","1344.80","0.33K","-0.06%"
"2017-Dec-18","1345.60","1345.60","1345.60","1345.60","0.05K","0.61%"
"2017-Dec-15","1337.40","1337.40","1337.40","1337.40","0.58K","0.01%"
"2017-Dec-14","1337.20","1342.00","1342.00","1334.00","0.00K","0.64%"
"2017-Dec-13","1328.70","1328.70","1328.70","1328.70","0.35K","0.51%"
"2017-Dec-12","1321.90","1321.90","1321.90","1321.90","0.06K","-0.37%"
"2017-Dec-11","1326.80","1326.80","1326.80","1326.80","0.15K","-0.10%"
"2017-Dec-08","1328.10","1330.50","1330.50","1330.50","0.00K","-0.37%"
"2017-Dec-07","1333.00","1327.60","1327.60","1327.60","0.01K","-0.98%"
"2017-Dec-06","1346.20","1346.20","1346.20","1346.20","0.37K","0.08%"
"2017-Dec-05","1345.10","1345.10","1345.10","1345.10","1.50K","-0.95%"
"2017-Dec-04","1358.00","1358.00","1358.00","1358.00","0.85K","-0.35%"
"2017-Dec-01","1362.80","1362.80","1362.80","1362.80","0.82K","0.41%"
"2017-Nov-30","1357.30","1357.30","1357.30","1357.30","3.05K","-0.67%"
"2017-Nov-29","1366.40","1382.00","1382.00","1382.00","0.01K","-0.91%"
"2017-Nov-28","1379.00","1379.00","1379.00","1379.00","4.06K","0.02%"
"2017-Nov-27","1378.70","1378.70","1378.70","1378.70","0.00K","0.52%"
"2017-Nov-24","1371.60","1371.60","1371.60","1371.60","0.01K","6.19%"
"2017-Nov-23","1291.66","1291.19","1293.87","1287.65","-","-6.16%"
"2017-Nov-22","1376.40","1376.40","1376.40","1376.40","0.03K","0.85%"
"2017-Nov-21","1364.80","1364.80","1364.80","1364.80","0.02K","0.53%"
"2017-Nov-20","1357.60","1357.60","1357.60","1357.60","0.00K","-1.48%"
"2017-Nov-17","1378.00","1378.00","1378.00","1378.00","0.00K","1.37%"
"2017-Nov-16","1359.40","1359.40","1359.40","1359.40","0.04K","0.05%"
"2017-Nov-15","1358.70","1358.70","1358.70","1358.70","0.01K","-0.40%"
"2017-Nov-14","1364.20","1364.20","1364.20","1364.20","0.00K","0.28%"
"2017-Nov-13","1360.40","1360.40","1360.40","1360.40","0.02K","0.44%"
"2017-Nov-10","1354.50","1354.50","1354.50","1354.50","0.10K","-0.90%"
"2017-Nov-09","1366.80","1366.80","1366.80","1366.80","0.02K","0.33%"
"2017-Nov-08","1362.30","1362.30","1362.30","1362.30","0.02K","0.62%"
"2017-Nov-07","1353.90","1353.90","1353.90","1353.90","0.01K","-0.43%"
"2017-Nov-06","1359.70","1359.70","1359.70","1359.70","0.13K","0.95%"
"2017-Nov-03","1346.90","1346.90","1346.90","1346.90","0.08K","-0.63%"
"2017-Nov-02","1355.40","1355.40","1355.40","1355.40","0.07K","0.06%"
"2017-Nov-01","1354.60","1354.60","1354.60","1354.60","0.08K","0.51%"
"2017-Oct-31","1347.70","1347.70","1347.70","1347.70","0.24K","-0.53%"
"2017-Oct-30","1354.90","1354.90","1354.90","1354.90","0.22K","0.43%"
"2017-Oct-27","1349.10","1351.70","1351.70","1351.70","0.00K","0.19%"
"2017-Oct-26","1346.50","1346.50","1346.50","1346.50","0.04K","-0.66%"
"2017-Oct-25","1355.50","1355.50","1355.50","1355.50","0.11K","0.10%"
"2017-Oct-24","1354.20","1354.20","1354.20","1354.20","0.11K","-0.20%"
"2017-Oct-23","1356.90","1356.90","1356.90","1356.90","0.12K","0.05%"
"2017-Oct-20","1356.20","1356.20","1356.20","1356.20","0.30K","-0.71%"
"2017-Oct-19","1365.90","1365.90","1365.90","1365.90","0.13K","0.49%"
"2017-Oct-18","1359.30","1359.30","1359.30","1359.30","0.16K","-0.23%"
"2017-Oct-17","1362.50","1362.50","1362.50","1362.50","0.57K","-1.25%"
"2017-Oct-16","1379.70","1382.00","1382.00","1382.00","0.01K","-0.05%"
"2017-Oct-13","1380.40","1372.00","1372.00","1372.00","0.00K","0.59%"
"2017-Oct-12","1372.30","1372.30","1372.30","1372.30","0.01K","0.57%"
"2017-Oct-11","1364.50","1364.50","1364.50","1364.50","0.02K","-0.36%"
"2017-Oct-10","1369.40","1374.70","1374.70","1374.70","0.00K","0.66%"
"2017-Oct-09","1360.40","1362.00","1362.00","1362.00","0.00K","0.77%"
"2017-Oct-06","1350.00","1350.00","1350.00","1350.00","0.05K","0.13%"
"2017-Oct-05","1348.30","1348.30","1348.30","1348.30","0.04K","-0.20%"
"2017-Oct-04","1351.00","1351.00","1351.00","1351.00","0.22K","0.16%"
"2017-Oct-03","1348.80","1353.30","1353.30","1353.30","0.00K","-0.10%"
"2017-Oct-02","1350.10","1350.10","1350.10","1350.10","0.14K","-0.55%"
"2017-Sep-29","1357.60","1357.60","1357.60","1357.60","0.49K","-0.27%"
"2017-Sep-28","1361.30","1361.30","1361.30","1361.30","0.05K","0.04%"
"2017-Sep-27","1360.70","1360.70","1360.70","1360.70","0.02K","-0.98%"
"2017-Sep-26","1374.10","1374.10","1374.10","1374.10","0.04K","-0.68%"
"2017-Sep-25","1383.50","1382.00","1382.00","1382.00","0.00K","1.03%"
"2017-Sep-22","1369.40","1369.40","1369.40","1369.40","0.21K","0.20%"
"2017-Sep-21","1366.70","1367.30","1367.30","1367.30","0.00K","-1.56%"
"2017-Sep-20","1388.30","1388.30","1388.30","1388.30","0.01K","0.41%"
"2017-Sep-19","1382.60","1382.60","1382.60","1382.60","0.05K","0.17%"
"2017-Sep-18","1380.30","1380.30","1380.30","1380.30","0.00K","-1.06%"
"2017-Sep-15","1395.10","1395.10","1395.10","1395.10","0.02K","-0.29%"
"2017-Sep-14","1399.20","1399.20","1399.20","1399.20","0.32K","0.18%"
"2017-Sep-13","1396.70","1396.70","1396.70","1396.70","0.08K","-0.36%"
"2017-Sep-12","1401.80","1406.60","1406.60","1406.60","0.03K","-0.16%"
"2017-Sep-11","1404.10","1404.10","1404.10","1404.10","0.00K","-1.07%"
"2017-Sep-08","1419.30","1419.30","1419.30","1419.30","0.04K","0.09%"
"2017-Sep-07","1418.00","1418.00","1418.00","1418.00","0.03K","0.86%"
"2017-Sep-06","1405.90","1405.90","1405.90","1405.90","0.08K","-0.38%"
"2017-Sep-05","1411.20","1411.20","1411.20","1411.20","0.01K","5.46%"
"2017-Sep-04","1338.08","1341.21","1344.59","1337.01","-","-0.23%"
"2017-Sep-03","1341.22","1340.54","1342.07","1338.96","-","-4.00%"
"2017-Sep-01","1397.10","1397.10","1397.10","1397.10","0.04K","0.62%"
"2017-Aug-31","1388.50","1389.50","1393.70","1389.50","0.00K","0.55%"
"2017-Aug-30","1380.90","1380.90","1380.90","1380.90","0.37K","-0.35%"
"2017-Aug-29","1385.70","1385.70","1385.70","1385.70","0.30K","0.22%"
"2017-Aug-28","1382.60","1381.90","1381.90","1381.90","0.00K","1.30%"
"2017-Aug-25","1364.80","1364.80","1364.80","1364.80","0.28K","0.43%"
"2017-Aug-24","1358.90","1358.90","1358.90","1358.90","0.55K","-0.21%"
"2017-Aug-23","1361.70","1361.70","1361.70","1361.70","0.25K","0.23%"
"2017-Aug-22","1358.60","1358.60","1358.60","1358.60","0.10K","-0.40%"
"2017-Aug-21","1364.10","1364.10","1364.10","1364.10","0.02K","0.39%"
"2017-Aug-18","1358.80","1362.70","1372.50","1362.70","0.00K","-0.08%"
"2017-Aug-17","1359.90","1359.90","1359.90","1359.90","0.04K","0.67%"
"2017-Aug-16","1350.80","1350.80","1350.80","1350.80","0.11K","0.24%"
"2017-Aug-15","1347.50","1347.50","1347.50","1347.50","0.19K","-0.78%"
"2017-Aug-14","1358.10","1358.10","1358.10","1358.10","0.34K","-0.24%"
"2017-Aug-11","1361.40","1361.40","1361.40","1361.40","0.14K","0.27%"
"2017-Aug-10","1357.80","1357.80","1357.80","1357.80","0.61K","0.80%"
"2017-Aug-09","1347.00","1347.00","1347.00","1347.00","0.57K","1.25%"
"2017-Aug-08","1330.40","1330.40","1330.40","1330.40","0.56K","-0.12%"
"2017-Aug-07","1332.00","1326.40","1326.40","1326.40","0.00K","0.02%"
"2017-Aug-04","1331.70","1331.70","1331.70","1331.70","0.52K","-0.74%"
"2017-Aug-03","1341.60","1341.60","1341.60","1341.60","0.00K","-0.29%"
"2017-Aug-02","1345.50","1345.50","1345.50","1345.50","0.39K","-0.06%"
"2017-Aug-01","1346.30","1346.30","1346.30","1346.30","1.06K","0.42%"
"2017-Jul-31","1340.70","1340.70","1340.70","1340.70","7.78K","-0.14%"
"2017-Jul-28","1342.60","1342.60","1342.60","1342.60","64.18K","0.67%"
"2017-Jul-27","1333.70","1333.70","1333.70","1333.70","0.05K","0.85%"
"2017-Jul-26","1322.40","1322.40","1322.40","1322.40","0.00K","-0.06%"
"2017-Jul-25","1323.20","1323.20","1323.20","1323.20","0.02K","-0.17%"
"2017-Jul-24","1325.40","1323.60","1323.60","1323.60","0.00K","-0.04%"
"2017-Jul-21","1325.90","1325.90","1325.90","1325.90","0.02K","0.67%"
"2017-Jul-20","1317.10","1317.10","1317.10","1317.10","0.01K","0.26%"
"2017-Jul-19","1313.70","1313.70","1313.70","1313.70","0.00K","0.02%"
"2017-Jul-18","1313.50","1313.50","1313.50","1313.50","0.03K","0.62%"
"2017-Jul-17","1305.40","1305.40","1305.40","1305.40","0.01K","0.51%"
"2017-Jul-14","1298.80","1289.00","1289.00","1289.00","0.00K","0.80%"
"2017-Jul-13","1288.50","1288.50","1288.50","1288.50","0.01K","-0.21%"
"2017-Jul-12","1291.20","1291.20","1291.20","1291.20","0.01K","0.27%"
"2017-Jul-11","1287.70","1287.70","1287.70","1287.70","0.01K","0.13%"
"2017-Jul-10","1286.00","1286.00","1286.00","1286.00","0.03K","0.28%"
"2017-Jul-07","1282.40","1282.30","1282.30","1282.30","0.00K","-1.10%"
"2017-Jul-06","1296.70","1296.70","1296.70","1296.70","0.00K","0.22%"
"2017-Jul-05","1293.90","1293.90","1293.90","1293.90","0.00K","5.41%"
"2017-Jul-04","1227.55","1224.30","1228.03","1221.49","-","-4.91%"
"2017-Jul-03","1290.90","1289.90","1289.90","1289.00","0.02K","-1.76%"
"2017-Jun-30","1314.00","1314.00","1314.00","1314.00","0.04K","-0.28%"
"2017-Jun-29","1317.70","1322.80","1322.80","1313.70","0.00K","-0.23%"
"2017-Jun-28","1320.80","1320.80","1320.80","1320.80","0.01K","0.18%"
"2017-Jun-27","1318.40","1318.40","1318.40","1318.40","0.11K","0.05%"
"2017-Jun-26","1317.70","1317.70","1317.70","1317.70","0.19K","-0.75%"
"2017-Jun-23","1327.70","1327.70","1327.70","1327.70","0.00K","0.55%"
"2017-Jun-22","1320.40","1320.40","1320.40","1320.40","0.16K","0.25%"
"2017-Jun-21","1317.10","1317.10","1317.10","1317.10","0.01K","0.14%"
"2017-Jun-20","1315.20","1315.20","1315.20","1315.20","0.08K","-0.27%"
"2017-Jun-19","1318.80","1318.80","1318.80","1318.80","0.11K","-0.73%"
"2017-Jun-16","1328.50","1328.50","1328.50","1328.50","0.03K","0.13%"
"2017-Jun-15","1326.80","1326.80","1326.80","1326.80","0.74K","-1.59%"
"2017-Jun-14","1348.20","1348.20","1348.20","1348.20","0.34K","0.52%"
"2017-Jun-13","1341.20","1342.80","1342.80","1342.80","0.00K","-0.02%"
"2017-Jun-12","1341.50","1341.50","1341.50","1341.50","0.26K","-0.18%"
"2017-Jun-09","1343.90","1343.90","1343.90","1343.90","0.00K","-0.59%"
"2017-Jun-08","1351.90","1351.90","1351.90","1351.90","0.32K","-1.00%"
"2017-Jun-07","1365.60","1365.60","1365.60","1365.60","0.64K","-0.32%"
"2017-Jun-06","1370.00","1370.00","1370.00","1370.00","0.94K","1.06%"
"2017-Jun-05","1355.60","1355.60","1355.60","1355.60","0.43K","0.18%"
"2017-Jun-02","1353.10","1353.10","1353.10","1353.10","1.73K","0.74%"
"2017-Jun-01","1343.20","1343.20","1343.20","1343.20","0.83K","-0.39%"
"2017-May-31","1348.50","1348.50","1348.50","1348.50","2.71K","0.70%"
"2017-May-30","1339.10","1339.10","1339.10","1339.10","129.82K","5.72%"
"2017-May-29","1266.69","1268.02","1268.60","1264.96","-","-0.12%"
"2017-May-28","1268.22","1266.31","1269.02","1266.31","-","-5.69%"
"2017-May-26","1344.80","1344.80","1344.80","1344.80","0.00K","0.86%"
"2017-May-25","1333.30","1333.30","1333.30","1333.30","0.01K","0.27%"
"2017-May-24","1329.70","1329.70","1329.70","1329.70","0.01K","-0.18%"
"2017-May-23","1332.10","1332.10","1332.10","1332.10","0.02K","-0.44%"
"2017-May-22","1338.00","1338.00","1338.00","1338.00","0.01K","0.61%"
"2017-May-19","1329.90","1329.90","1329.90","1329.90","0.01K","0.05%"
"2017-May-18","1329.20","1339.80","1340.00","1339.80","0.04K","-0.52%"
"2017-May-17","1336.20","1336.20","1336.20","1336.20","0.03K","1.66%"
"2017-May-16","1314.40","1312.70","1312.70","1312.70","0.00K","0.49%"
"2017-May-15","1308.00","1307.50","1308.00","1307.50","0.00K","0.18%"
"2017-May-12","1305.70","1305.70","1305.70","1305.70","0.03K","0.21%"
"2017-May-11","1302.90","1302.90","1302.90","1302.90","0.01K","0.41%"
"2017-May-10","1297.60","1305.00","1305.20","1305.00","0.01K","0.19%"
