"Date","Price","Open","High","Low","Change %"
"Nov 05, 2021","24.170","23.796","24.185","23.629","1.68%"
"Nov 04, 2021","23.771","23.518","24.055","23.430","1.17%"
"Nov 03, 2021","23.495","23.539","23.650","23.015","-0.10%"
"Nov 02, 2021","23.519","24.041","24.085","23.375","-2.07%"
"Nov 01, 2021","24.017","23.915","24.115","23.740","0.70%"
"Oct 29, 2021","23.850","24.080","24.092","23.650","-1.04%"
"Oct 28, 2021","24.100","24.062","24.255","23.955","0.24%"
"Oct 27, 2021","24.043","24.160","24.295","23.830","-0.38%"
"Oct 26, 2021","24.134","24.565","24.586","23.870","-1.71%"
"Oct 25, 2021","24.555","24.345","24.635","24.290","1.01%"
"Oct 22, 2021","24.310","24.160","24.855","24.115","0.73%"
"Oct 21, 2021","24.135","24.292","24.490","23.995","-0.55%"
"Oct 20, 2021","24.268","23.666","24.445","23.565","2.61%"
"Oct 19, 2021","23.650","23.190","24.160","23.175","2.09%"
"Oct 18, 2021","23.165","23.328","23.485","23.005","-0.51%"
"Oct 15, 2021","23.284","23.515","23.605","23.065","-1.09%"
"Oct 14, 2021","23.540","23.090","23.625","22.895","2.06%"
"Oct 13, 2021","23.065","22.558","23.265","22.470","2.36%"
"Oct 12, 2021","22.534","22.576","22.785","22.344","-0.10%"
"Oct 11, 2021","22.556","22.681","22.865","22.493","-0.46%"
"Oct 08, 2021","22.660","22.605","23.225","22.425","0.36%"
"Oct 07, 2021","22.580","22.618","22.840","22.375","-0.06%"
"Oct 06, 2021","22.594","22.632","22.735","22.205","-0.29%"
"Oct 05, 2021","22.660","22.684","22.707","22.370","0.00%"
"Oct 04, 2021","22.659","22.570","22.770","22.275","0.62%"
"Oct 01, 2021","22.520","22.167","22.605","21.980","1.44%"
"Sep 30, 2021","22.200","21.538","22.265","21.464","3.02%"
"Sep 29, 2021","21.550","22.456","22.605","21.411","-3.94%"
"Sep 28, 2021","22.433","22.610","22.705","22.095","-0.96%"
"Sep 27, 2021","22.650","22.416","22.875","22.395","1.05%"
"Sep 24, 2021","22.415","22.511","22.825","22.100","-0.32%"
"Sep 23, 2021","22.487","22.694","22.905","22.465","-0.80%"
"Sep 22, 2021","22.670","22.497","23.165","22.460","0.88%"
"Sep 21, 2021","22.472","22.269","22.745","22.230","1.02%"
"Sep 20, 2021","22.245","22.355","22.545","22.034","-0.66%"
"Sep 17, 2021","22.392","22.931","23.165","22.330","-2.34%"
"Sep 16, 2021","22.930","23.844","24.005","22.595","-3.96%"
"Sep 15, 2021","23.875","23.853","23.965","23.655","0.17%"
"Sep 14, 2021","23.833","23.730","24.005","23.445","0.50%"
"Sep 13, 2021","23.715","23.755","23.885","23.380","-0.01%"
"Sep 10, 2021","23.718","24.035","24.335","23.720","-1.46%"
"Sep 09, 2021","24.070","23.948","24.305","23.835","0.46%"
"Sep 08, 2021","23.960","24.323","24.445","23.905","-1.39%"
"Sep 07, 2021","24.298","24.700","24.845","24.155","-1.51%"
"Sep 06, 2021","24.670","24.763","24.845","24.629","-0.08%"
"Sep 03, 2021","24.690","23.906","24.925","23.875","3.39%"
"Sep 02, 2021","23.881","24.150","24.245","23.785","-1.20%"
"Sep 01, 2021","24.170","23.906","24.305","23.749","1.19%"
"Aug 31, 2021","23.885","24.020","24.220","23.803","-0.73%"
"Aug 30, 2021","24.060","24.015","24.255","23.905","0.27%"
"Aug 27, 2021","23.995","23.566","24.145","23.335","1.93%"
"Aug 26, 2021","23.540","23.848","23.905","23.425","-1.34%"
"Aug 25, 2021","23.860","23.860","23.935","23.580","0.10%"
"Aug 24, 2021","23.836","23.633","23.965","23.535","0.74%"
"Aug 23, 2021","23.660","23.026","23.705","22.965","2.82%"
"Aug 20, 2021","23.010","23.254","23.385","22.870","-1.10%"
"Aug 19, 2021","23.265","23.506","23.540","23.094","-0.92%"
"Aug 18, 2021","23.480","23.660","23.855","23.290","-0.65%"
"Aug 17, 2021","23.635","23.843","23.975","23.565","-1.15%"
"Aug 16, 2021","23.910","23.760","23.935","23.425","0.72%"
"Aug 13, 2021","23.740","23.174","23.875","23.160","2.31%"
"Aug 12, 2021","23.205","23.545","23.560","23.010","-1.36%"
"Aug 11, 2021","23.524","23.340","23.635","23.205","0.88%"
"Aug 10, 2021","23.320","23.452","23.695","23.230","-0.47%"
"Aug 09, 2021","23.431","24.320","24.380","22.525","-3.70%"
"Aug 06, 2021","24.333","25.156","25.255","24.190","-3.38%"
"Aug 05, 2021","25.185","25.382","25.555","25.075","-0.67%"
"Aug 04, 2021","25.355","25.524","26.035","25.320","-0.76%"
"Aug 03, 2021","25.550","25.416","25.625","25.240","0.47%"
"Aug 02, 2021","25.430","25.540","25.640","25.297","-0.12%"
"Jul 30, 2021","25.460","25.527","25.695","25.335","-0.27%"
"Jul 29, 2021","25.530","24.952","25.825","24.951","2.26%"
"Jul 28, 2021","24.965","24.695","25.022","24.605","1.15%"
"Jul 27, 2021","24.680","25.189","25.315","24.485","-1.93%"
"Jul 26, 2021","25.165","25.190","25.460","25.120","0.02%"
"Jul 23, 2021","25.160","25.431","25.505","25.000","-1.16%"
"Jul 22, 2021","25.455","25.253","25.485","25.005","0.90%"
"Jul 21, 2021","25.228","24.933","25.335","24.755","1.28%"
"Jul 20, 2021","24.908","25.172","25.335","24.810","-1.18%"
"Jul 19, 2021","25.205","25.679","25.795","24.990","-1.77%"
"Jul 16, 2021","25.660","26.345","26.465","25.595","-2.52%"
"Jul 15, 2021","26.324","26.247","26.415","26.155","0.34%"
"Jul 14, 2021","26.235","25.986","26.495","25.935","0.90%"
"Jul 13, 2021","26.000","26.200","26.375","25.935","-0.88%"
"Jul 12, 2021","26.230","26.098","26.295","25.865","0.58%"
"Jul 09, 2021","26.080","25.931","26.225","25.755","0.67%"
"Jul 08, 2021","25.906","26.146","26.235","25.805","-0.83%"
"Jul 07, 2021","26.121","26.160","26.475","25.980","-0.05%"
"Jul 06, 2021","26.134","26.448","26.780","26.005","-1.21%"
"Jul 05, 2021","26.455","26.497","26.635","26.375","-0.02%"
"Jul 02, 2021","26.460","26.036","26.585","25.975","1.73%"
"Jul 01, 2021","26.010","26.123","26.415","25.935","-0.37%"
"Jun 30, 2021","26.108","25.771","26.160","25.695","1.41%"
"Jun 29, 2021","25.745","26.126","26.155","25.530","-1.34%"
"Jun 28, 2021","26.094","26.120","26.245","25.799","0.07%"
"Jun 25, 2021","26.074","25.954","26.315","25.910","0.55%"
"Jun 24, 2021","25.933","25.887","26.195","25.809","0.27%"
"Jun 23, 2021","25.861","25.774","26.305","25.745","0.44%"
"Jun 22, 2021","25.748","25.959","26.055","25.690","-0.73%"
"Jun 21, 2021","25.938","25.810","26.095","25.550","0.58%"
"Jun 18, 2021","25.790","25.885","26.525","25.745","-0.50%"
"Jun 17, 2021","25.920","26.988","27.261","25.765","-3.87%"
"Jun 16, 2021","26.963","27.662","27.875","26.705","-2.44%"
"Jun 15, 2021","27.637","27.854","27.925","27.388","-0.71%"
"Jun 14, 2021","27.834","27.937","28.035","27.470","-0.20%"
"Jun 11, 2021","27.890","27.990","28.315","27.885","-0.30%"
"Jun 10, 2021","27.975","27.771","28.036","27.465","0.67%"
"Jun 09, 2021","27.790","27.627","28.015","27.520","0.56%"
"Jun 08, 2021","27.635","27.880","28.015","27.500","-0.86%"
"Jun 07, 2021","27.875","27.850","27.975","27.475","0.34%"
"Jun 04, 2021","27.780","27.440","27.885","27.225","1.20%"
"Jun 03, 2021","27.450","28.160","28.255","27.030","-2.66%"
"Jun 02, 2021","28.200","27.885","28.225","27.685","1.08%"
"Jun 01, 2021","27.900","28.062","28.560","27.820","-0.54%"
"May 31, 2021","28.051","27.930","28.175","27.875","0.61%"
"May 28, 2021","27.880","27.875","28.005","27.394","0.07%"
"May 27, 2021","27.860","27.680","27.915","27.495","0.61%"
"May 26, 2021","27.690","27.995","28.255","27.605","-1.04%"
"May 25, 2021","27.980","27.774","28.055","27.464","0.65%"
"May 24, 2021","27.800","27.570","27.925","27.460","1.02%"
"May 21, 2021","27.520","27.764","28.095","27.200","-0.79%"
"May 20, 2021","27.740","27.735","28.015","27.395","-0.04%"
"May 19, 2021","27.750","28.195","28.265","27.365","-1.61%"
"May 18, 2021","28.205","28.190","28.765","28.000","0.12%"
"May 17, 2021","28.170","27.480","28.325","27.346","2.75%"
"May 14, 2021","27.415","27.095","27.515","26.820","1.31%"
"May 13, 2021","27.060","27.020","27.265","26.715","0.11%"
"May 12, 2021","27.030","27.635","27.705","26.945","-2.17%"
"May 11, 2021","27.630","27.334","27.671","27.100","1.17%"
"May 10, 2021","27.310","27.545","27.895","27.230","-0.44%"
"May 07, 2021","27.430","27.300","27.680","27.140","0.49%"
"May 06, 2021","27.295","26.515","27.475","26.174","3.00%"
"May 05, 2021","26.500","26.515","26.645","26.100","-0.11%"
"May 04, 2021","26.530","26.920","27.125","26.095","-1.27%"
"May 03, 2021","26.870","25.925","27.005","25.800","3.75%"
"Apr 30, 2021","25.900","26.110","26.205","25.795","-0.70%"
"Apr 29, 2021","26.084","26.240","26.495","25.710","-0.33%"
"Apr 28, 2021","26.170","26.302","26.335","25.825","-0.27%"
"Apr 27, 2021","26.240","26.216","26.475","26.045","0.11%"
"Apr 26, 2021","26.210","25.990","26.235","25.850","0.85%"
"Apr 23, 2021","25.990","26.170","26.410","25.840","-0.69%"
"Apr 22, 2021","26.170","26.575","26.625","25.975","-1.52%"
"Apr 21, 2021","26.575","25.833","26.695","25.760","2.73%"
"Apr 20, 2021","25.870","25.820","26.100","25.685","0.23%"
"Apr 19, 2021","25.810","25.985","26.255","25.630","-0.56%"
"Apr 16, 2021","25.955","25.850","26.315","25.750","0.37%"
"Apr 15, 2021","25.860","25.425","26.015","25.320","1.77%"
"Apr 14, 2021","25.410","25.355","25.555","25.195","0.32%"
"Apr 13, 2021","25.330","24.800","25.490","24.680","1.95%"
"Apr 12, 2021","24.845","25.250","25.295","24.700","-1.56%"
"Apr 09, 2021","25.240","25.460","25.515","24.980","-0.75%"
"Apr 08, 2021","25.430","25.157","25.625","24.960","1.23%"
"Apr 07, 2021","25.120","25.145","25.285","24.848","-0.20%"
"Apr 06, 2021","25.170","24.875","25.315","24.765","1.08%"
"Apr 05, 2021","24.900","25.000","25.105","24.613","-0.28%"
"Apr 02, 2021","24.970","24.980","25.041","24.952","0.00%"
"Apr 01, 2021","24.970","24.434","24.995","24.240","2.38%"
"Mar 31, 2021","24.390","24.030","24.565","23.780","1.56%"
"Mar 30, 2021","24.015","24.665","24.785","23.845","-2.66%"
"Mar 29, 2021","24.670","25.078","25.106","24.445","-1.50%"
"Mar 26, 2021","25.045","25.075","25.275","24.865","0.10%"
"Mar 25, 2021","25.020","25.090","25.195","24.410","-0.24%"
"Mar 24, 2021","25.080","25.070","25.375","24.975","0.00%"
"Mar 23, 2021","25.080","25.760","25.835","25.005","-2.70%"
"Mar 22, 2021","25.775","26.232","26.239","25.405","-1.79%"
"Mar 19, 2021","26.245","26.070","26.355","25.874","0.75%"
"Mar 18, 2021","26.050","26.310","26.655","25.825","-1.08%"
"Mar 17, 2021","26.335","25.950","26.525","25.760","1.44%"
"Mar 16, 2021","25.960","26.250","26.335","25.825","-1.14%"
"Mar 15, 2021","26.260","25.975","26.415","25.797","1.34%"
"Mar 12, 2021","25.913","26.090","26.180","25.380","-0.63%"
"Mar 11, 2021","26.077","26.205","26.475","25.840","-0.33%"
"Mar 10, 2021","26.164","25.920","26.225","25.540","1.02%"
"Mar 09, 2021","25.900","25.110","26.140","25.035","3.23%"
"Mar 08, 2021","25.090","25.350","25.927","24.950","-0.40%"
"Mar 05, 2021","25.190","25.320","25.465","24.830","-0.46%"
"Mar 04, 2021","25.308","26.125","26.345","25.060","-2.96%"
"Mar 03, 2021","26.080","26.780","26.875","25.835","-2.50%"
"Mar 02, 2021","26.750","26.520","26.925","25.845","0.89%"
"Mar 01, 2021","26.513","26.650","27.105","26.425","-0.40%"
"Feb 26, 2021","26.620","27.420","27.605","26.140","-2.85%"
"Feb 25, 2021","27.400","28.015","28.215","27.278","-2.07%"
"Feb 24, 2021","27.980","27.640","28.005","27.315","1.30%"
"Feb 23, 2021","27.620","28.175","28.336","27.240","-1.91%"
"Feb 22, 2021","28.157","27.385","28.286","27.280","3.47%"
"Feb 19, 2021","27.212","27.025","27.620","26.230","0.73%"
"Feb 18, 2021","27.016","27.390","27.525","26.860","-1.21%"
"Feb 17, 2021","27.347","27.260","27.435","26.850","0.47%"
"Feb 16, 2021","27.220","27.605","27.960","26.836","-1.34%"
"Feb 15, 2021","27.590","27.395","27.715","27.355","0.88%"
"Feb 12, 2021","27.350","26.980","27.440","26.848","1.49%"
"Feb 11, 2021","26.947","27.005","27.292","26.695","-0.17%"
"Feb 10, 2021","26.993","27.245","27.535","26.833","-0.76%"
"Feb 09, 2021","27.200","27.260","27.825","27.065","-0.19%"
"Feb 08, 2021","27.252","26.980","27.585","26.840","1.58%"
"Feb 05, 2021","26.828","26.300","27.055","26.195","2.04%"
"Feb 04, 2021","26.292","26.870","26.950","25.895","-2.13%"
"Feb 03, 2021","26.864","26.615","27.205","26.475","0.95%"
"Feb 02, 2021","26.612","29.000","29.090","26.280","-8.14%"
"Feb 01, 2021","28.970","28.295","30.075","27.960","7.29%"
"Jan 29, 2021","27.001","26.385","27.660","26.039","2.39%"
"Jan 28, 2021","26.370","25.267","26.970","24.860","4.48%"
"Jan 27, 2021","25.240","25.470","25.501","24.697","-0.80%"
"Jan 26, 2021","25.442","25.340","25.660","25.189","0.56%"
"Jan 25, 2021","25.300","25.425","25.785","25.160","-0.39%"
"Jan 22, 2021","25.400","25.965","26.010","25.020","-2.10%"
"Jan 21, 2021","25.945","25.835","26.065","25.640","0.54%"
"Jan 20, 2021","25.807","25.200","25.885","25.040","2.45%"
"Jan 19, 2021","25.190","25.345","25.425","24.925","-0.55%"
"Jan 18, 2021","25.330","24.784","25.353","24.200","2.40%"
"Jan 15, 2021","24.735","25.545","25.795","24.585","-3.11%"
"Jan 14, 2021","25.530","25.155","25.905","25.055","1.55%"
"Jan 13, 2021","25.140","25.605","25.690","25.125","-1.70%"
"Jan 12, 2021","25.575","24.960","25.650","24.895","2.62%"
"Jan 11, 2021","24.921","25.355","25.513","24.330","-1.77%"
"Jan 08, 2021","25.370","27.125","27.220","24.481","-6.40%"
"Jan 07, 2021","27.104","27.305","27.375","26.920","-0.72%"
"Jan 06, 2021","27.300","27.580","27.930","26.609","-0.98%"
"Jan 05, 2021","27.570","27.245","27.695","26.992","1.32%"
"Jan 04, 2021","27.211","26.650","27.570","26.615","3.23%"
"Jan 01, 2021","26.360","26.400","26.455","26.365","0.01%"
"Dec 31, 2020","26.358","26.640","26.715","26.210","-0.95%"
"Dec 30, 2020","26.610","26.210","26.646","26.135","1.65%"
"Dec 29, 2020","26.179","26.205","26.620","25.950","0.07%"
"Dec 28, 2020","26.160","26.090","26.775","25.944","1.20%"
"Dec 25, 2020","25.850","25.825","25.875","25.825","0.04%"
"Dec 24, 2020","25.840","25.560","25.925","25.420","1.21%"
"Dec 23, 2020","25.530","25.160","25.800","25.060","1.62%"
"Dec 22, 2020","25.122","26.191","26.586","25.077","-3.98%"
"Dec 21, 2020","26.163","25.795","27.405","24.970","1.53%"
"Dec 18, 2020","25.768","26.060","26.135","25.655","-1.08%"
"Dec 17, 2020","26.050","25.375","26.100","25.160","2.82%"
"Dec 16, 2020","25.336","24.520","25.505","24.443","3.48%"
"Dec 15, 2020","24.483","23.840","24.575","23.810","2.79%"
"Dec 14, 2020","23.818","23.935","24.240","23.675","-0.40%"
"Dec 11, 2020","23.912","23.975","24.125","23.600","-0.16%"
"Dec 10, 2020","23.949","23.944","24.290","23.720","0.12%"
"Dec 09, 2020","23.921","24.560","24.594","23.590","-2.60%"
"Dec 08, 2020","24.560","24.505","24.870","24.425","0.22%"
"Dec 07, 2020","24.505","24.190","24.786","23.520","1.40%"
"Dec 04, 2020","24.166","24.085","24.410","23.930","0.42%"
"Dec 03, 2020","24.066","24.110","24.295","23.735","-0.15%"
"Dec 02, 2020","24.102","24.015","24.329","23.540","0.42%"
"Dec 01, 2020","24.002","22.635","24.061","22.581","6.18%"
"Nov 30, 2020","22.604","22.725","22.780","21.897","-0.40%"
"Nov 27, 2020","22.695","23.275","23.345","22.340","-3.22%"
"Nov 26, 2020","23.450","23.325","23.490","23.175","0.64%"
"Nov 25, 2020","23.300","23.270","23.533","23.095","0.20%"
"Nov 24, 2020","23.252","23.590","23.643","22.930","-1.37%"
"Nov 23, 2020","23.576","24.165","24.405","23.424","-2.35%"
"Nov 20, 2020","24.144","24.095","24.535","23.900","0.23%"
"Nov 19, 2020","24.090","24.315","24.385","23.630","-0.92%"
"Nov 18, 2020","24.313","24.492","24.715","24.200","-0.63%"
"Nov 17, 2020","24.468","24.780","24.815","24.365","-1.15%"
"Nov 16, 2020","24.751","24.675","25.080","24.220","0.49%"
"Nov 13, 2020","24.630","24.245","24.825","24.155","1.65%"
"Nov 12, 2020","24.230","24.275","24.405","24.040","-0.08%"
"Nov 11, 2020","24.249","24.220","24.445","23.774","0.16%"
"Nov 10, 2020","24.210","24.085","24.505","23.895","0.58%"
"Nov 09, 2020","24.070","25.615","26.006","23.575","-5.95%"
"Nov 06, 2020","25.593","25.360","25.846","24.893","1.05%"
"Nov 05, 2020","25.327","23.940","25.480","23.890","5.93%"
"Nov 04, 2020","23.910","24.180","24.501","23.240","-1.06%"
"Nov 03, 2020","24.165","24.080","24.400","23.900","0.53%"
"Nov 02, 2020","24.038","23.655","24.175","23.394","1.73%"
"Oct 30, 2020","23.630","23.245","23.825","23.174","1.53%"
"Oct 29, 2020","23.275","23.390","23.586","22.580","-0.58%"
"Oct 28, 2020","23.410","24.370","24.585","23.020","-4.64%"
"Oct 27, 2020","24.550","24.275","24.620","24.195","0.95%"
"Oct 26, 2020","24.320","24.630","24.670","24.100","-1.06%"
"Oct 23, 2020","24.580","24.720","24.865","24.405","-0.69%"
"Oct 22, 2020","24.750","25.040","25.092","24.365","-1.28%"
"Oct 21, 2020","25.070","24.655","25.290","24.650","1.72%"
"Oct 20, 2020","24.645","24.380","24.935","24.320","0.59%"
"Oct 19, 2020","24.500","24.175","24.985","24.115","1.37%"
"Oct 16, 2020","24.170","24.275","24.527","24.060","-0.58%"
"Oct 15, 2020","24.310","24.288","24.345","23.580","0.12%"
"Oct 14, 2020","24.280","24.165","24.650","23.874","0.46%"
"Oct 13, 2020","24.170","25.135","25.205","23.935","-3.74%"
"Oct 12, 2020","25.110","25.110","25.575","24.780","-0.04%"
"Oct 09, 2020","25.120","23.845","25.189","23.833","5.44%"
"Oct 08, 2020","23.825","23.875","24.220","23.660","-0.06%"
"Oct 07, 2020","23.840","23.035","23.985","23.005","3.27%"
"Oct 06, 2020","23.085","24.385","24.510","22.865","-5.20%"
"Oct 05, 2020","24.350","23.715","24.520","23.675","2.74%"
"Oct 02, 2020","23.700","23.784","24.205","23.480","-0.80%"
"Oct 01, 2020","23.890","23.225","24.175","23.215","2.93%"
"Sep 30, 2020","23.210","24.224","24.320","23.139","-3.99%"
"Sep 29, 2020","24.175","23.675","24.410","23.370","1.96%"
"Sep 28, 2020","23.710","22.876","23.737","22.515","3.72%"
"Sep 25, 2020","22.860","23.155","23.316","22.450","-1.49%"
"Sep 24, 2020","23.205","22.895","23.360","21.661","1.46%"
"Sep 23, 2020","22.870","24.400","24.480","22.595","-6.33%"
"Sep 22, 2020","24.415","24.725","25.238","23.827","-1.27%"
"Sep 21, 2020","24.730","26.797","26.967","23.716","-7.60%"
"Sep 18, 2020","26.765","27.085","27.220","26.705","-1.24%"
"Sep 17, 2020","27.100","27.315","27.315","26.311","-0.48%"
"Sep 16, 2020","27.230","27.235","27.455","26.879","-0.02%"
"Sep 15, 2020","27.235","27.147","27.633","27.002","0.29%"
"Sep 14, 2020","27.155","26.765","27.310","26.673","1.55%"
"Sep 11, 2020","26.740","26.878","27.044","26.580","-0.67%"
"Sep 10, 2020","26.920","26.989","27.493","26.680","-0.39%"
"Sep 09, 2020","27.025","26.627","27.130","26.407","1.20%"
"Sep 08, 2020","26.705","26.934","27.103","25.860","-1.09%"
"Sep 07, 2020","27.000","26.875","27.176","26.615","0.45%"
"Sep 04, 2020","26.880","26.590","27.013","26.309","0.96%"
"Sep 03, 2020","26.625","27.433","27.720","26.480","-3.16%"
"Sep 02, 2020","27.495","28.125","28.320","27.078","-2.38%"
"Sep 01, 2020","28.165","28.265","28.910","27.714","-0.19%"
"Aug 31, 2020","28.220","27.538","28.368","27.538","2.66%"
"Aug 28, 2020","27.490","27.053","27.720","26.830","1.65%"
"Aug 27, 2020","27.045","27.519","27.918","26.524","-1.73%"
"Aug 26, 2020","27.520","26.475","27.545","26.097","4.12%"
"Aug 25, 2020","26.430","26.545","26.808","26.072","-0.41%"
"Aug 24, 2020","26.540","26.764","27.245","26.257","-0.56%"
"Aug 21, 2020","26.689","27.264","27.545","26.060","-1.95%"
"Aug 20, 2020","27.220","26.715","27.528","26.605","1.87%"
"Aug 19, 2020","26.720","27.723","28.043","26.495","-3.36%"
"Aug 18, 2020","27.650","27.455","28.460","27.121","0.91%"
"Aug 17, 2020","27.400","26.642","27.571","25.830","3.75%"
"Aug 14, 2020","26.410","27.523","27.724","25.748","-4.16%"
"Aug 13, 2020","27.555","25.583","27.721","25.281","7.81%"
"Aug 12, 2020","25.560","24.781","26.292","23.445","3.11%"
"Aug 11, 2020","24.790","29.185","29.260","24.430","-14.96%"
"Aug 10, 2020","29.150","28.463","29.423","27.868","3.04%"
"Aug 07, 2020","28.290","28.935","29.863","27.376","-2.25%"
"Aug 06, 2020","28.940","26.991","29.090","26.800","7.11%"
"Aug 05, 2020","27.020","26.015","27.145","25.373","3.92%"
"Aug 04, 2020","26.000","24.245","26.029","24.120","7.22%"
"Aug 03, 2020","24.250","24.760","24.851","24.060","-0.49%"
"Jul 31, 2020","24.370","23.526","24.472","23.294","3.50%"
"Jul 30, 2020","23.545","24.415","24.425","22.916","-3.52%"
"Jul 29, 2020","24.405","24.605","24.940","23.330","-0.67%"
"Jul 28, 2020","24.570","24.565","26.205","22.346","-0.16%"
"Jul 27, 2020","24.610","22.745","24.635","22.720","8.22%"
"Jul 24, 2020","22.740","22.695","22.930","22.413","0.09%"
"Jul 23, 2020","22.720","23.065","23.258","22.270","-1.35%"
"Jul 22, 2020","23.030","21.303","23.071","21.284","7.97%"
"Jul 21, 2020","21.330","19.930","21.355","19.853","7.19%"
"Jul 20, 2020","19.900","19.354","19.930","19.245","3.06%"
"Jul 17, 2020","19.310","19.155","19.405","18.925","0.73%"
"Jul 16, 2020","19.170","19.425","19.485","19.098","-1.13%"
"Jul 15, 2020","19.390","19.205","19.480","19.130","0.99%"
"Jul 14, 2020","19.200","19.115","19.300","18.870","0.63%"
"Jul 13, 2020","19.080","18.692","19.376","18.692","2.20%"
"Jul 10, 2020","18.670","18.695","18.820","18.479","0.05%"
"Jul 09, 2020","18.660","18.645","19.052","18.483","-0.59%"
"Jul 08, 2020","18.770","18.340","18.795","18.240","2.57%"
"Jul 07, 2020","18.300","18.245","18.378","17.987","0.49%"
"Jul 06, 2020","18.210","18.048","18.410","17.940","0.94%"
"Jul 03, 2020","18.040","18.050","18.110","17.929","0.78%"
"Jul 02, 2020","17.900","17.960","18.136","17.760","-0.22%"
"Jul 01, 2020","17.940","18.170","18.462","17.825","-1.05%"
"Jun 30, 2020","18.130","17.820","18.257","17.765","1.51%"
"Jun 29, 2020","17.860","17.813","17.965","17.675","0.62%"
"Jun 26, 2020","17.750","17.797","17.945","17.492","-0.73%"
"Jun 25, 2020","17.880","17.483","17.905","17.435","2.05%"
"Jun 24, 2020","17.520","17.860","18.075","17.415","-2.40%"
"Jun 23, 2020","17.950","17.840","18.028","17.663","0.73%"
"Jun 22, 2020","17.820","17.654","18.045","17.634","1.25%"
"Jun 19, 2020","17.600","17.530","17.820","17.360","0.54%"
"Jun 18, 2020","17.505","17.485","17.692","17.305","-0.43%"
"Jun 17, 2020","17.580","17.430","17.645","17.300","1.06%"
"Jun 16, 2020","17.395","17.378","17.600","17.230","-0.20%"
"Jun 15, 2020","17.430","17.457","17.586","16.955","-0.06%"
"Jun 12, 2020","17.440","17.615","17.772","17.383","-1.50%"
"Jun 11, 2020","17.705","18.124","18.170","17.475","-2.99%"
"Jun 10, 2020","18.250","17.533","18.315","17.524","3.75%"
"Jun 09, 2020","17.590","17.761","17.800","17.455","-1.51%"
"Jun 08, 2020","17.860","17.386","17.925","17.315","2.82%"
"Jun 05, 2020","17.370","17.760","17.815","17.215","-1.98%"
"Jun 04, 2020","17.720","17.750","17.868","17.450","0.28%"
"Jun 03, 2020","17.670","18.100","18.130","17.459","-2.32%"
"Jun 02, 2020","18.090","18.285","18.389","17.773","-0.99%"
"Jun 01, 2020","18.270","17.885","18.439","17.885","2.41%"
"May 29, 2020","17.840","17.430","17.935","17.263","2.41%"
"May 28, 2020","17.420","17.277","17.526","17.170","0.69%"
"May 27, 2020","17.300","17.120","17.380","16.849","1.17%"
"May 26, 2020","17.100","17.123","17.478","17.015","-0.58%"
"May 25, 2020","17.200","17.202","17.260","16.883","0.12%"
"May 22, 2020","17.180","17.010","17.257","16.703","0.70%"
"May 21, 2020","17.060","17.510","17.595","16.875","-2.51%"
"May 20, 2020","17.500","17.440","17.645","17.268","0.57%"
"May 19, 2020","17.400","16.995","17.500","16.963","1.31%"
"May 18, 2020","17.175","16.635","17.577","16.635","3.34%"
"May 15, 2020","16.620","15.875","16.740","15.760","4.73%"
"May 14, 2020","15.870","15.563","15.955","15.438","1.47%"
"May 13, 2020","15.640","15.446","15.665","15.327","1.49%"
"May 12, 2020","15.410","15.493","15.650","15.336","-0.90%"
"May 11, 2020","15.550","15.505","15.625","15.270","0.65%"
"May 08, 2020","15.450","15.350","15.646","15.210","-0.32%"
"May 07, 2020","15.500","14.842","15.528","14.819","3.89%"
"May 06, 2020","14.920","14.967","15.180","14.815","-0.67%"
"May 05, 2020","15.020","14.798","15.055","14.710","1.21%"
"May 04, 2020","14.840","14.974","15.082","14.726","-0.67%"
"May 01, 2020","14.940","14.948","15.065","14.735","-0.53%"
"Apr 30, 2020","15.020","15.270","15.515","14.715","-2.21%"
"Apr 29, 2020","15.360","15.194","15.400","15.084","1.12%"
"Apr 28, 2020","15.190","15.203","15.243","14.905","-0.56%"
"Apr 27, 2020","15.275","15.259","15.355","15.010","0.23%"
"Apr 24, 2020","15.240","15.255","15.406","15.025","-0.39%"
"Apr 23, 2020","15.300","15.093","15.455","14.960","0.96%"
"Apr 22, 2020","15.155","14.880","15.182","14.685","1.54%"
"Apr 21, 2020","14.925","15.318","15.350","14.520","-2.90%"
"Apr 20, 2020","15.370","15.146","15.448","15.049","1.59%"
"Apr 17, 2020","15.130","15.545","15.565","15.033","-3.14%"
"Apr 16, 2020","15.620","15.487","15.645","15.201","0.94%"
"Apr 15, 2020","15.475","15.759","15.795","15.265","-2.12%"
"Apr 14, 2020","15.810","15.361","15.860","15.333","2.33%"
"Apr 13, 2020","15.450","15.474","15.526","15.132","0.06%"
"Apr 10, 2020","15.440","15.440","15.470","15.410","-0.06%"
"Apr 09, 2020","15.450","14.974","15.575","14.907","2.66%"
"Apr 08, 2020","15.050","15.011","15.189","14.857","0.31%"
"Apr 07, 2020","15.003","15.020","15.507","14.840","0.12%"
"Apr 06, 2020","14.985","14.407","15.101","14.238","4.13%"
"Apr 03, 2020","14.390","14.495","14.588","14.262","-0.79%"
"Apr 02, 2020","14.505","13.948","14.565","13.895","3.61%"
"Apr 01, 2020","14.000","13.970","14.156","13.805","0.21%"
"Mar 31, 2020","13.970","14.057","14.258","13.852","-1.03%"
"Mar 30, 2020","14.115","14.535","14.595","13.810","-2.45%"
