"Date","Close","Open","High","Low","Change %"
"2020-Aug-13","1953.03","1920.90","1966.43","1912.93","1.84%"
"2020-Aug-12","1917.82","1912.00","1949.45","1864.30","0.34%"
"2020-Aug-11","1911.25","2027.34","2032.19","1901.69","-5.72%"
"2020-Aug-10","2027.26","2034.19","2050.01","2019.41","-0.36%"
"2020-Aug-07","2034.62","2065.11","2073.41","2015.55","-1.38%"
"2020-Aug-06","2063.19","2040.40","2069.77","2034.71","1.17%"
"2020-Aug-05","2039.40","2018.98","2055.68","2009.77","1.06%"
"2020-Aug-04","2018.07","1976.99","2019.88","1968.50","2.09%"
"2020-Aug-03","1976.70","1980.98","1985.28","1960.40","0.10%"
"2020-Jul-31","1974.69","1960.51","1980.45","1955.40","0.78%"
"2020-Jul-30","1959.50","1970.90","1971.87","1939.67","-0.55%"
"2020-Jul-29","1970.37","1959.60","1980.80","1944.97","0.58%"
"2020-Jul-28","1958.93","1942.64","1981.22","1907.70","0.88%"
"2020-Jul-27","1941.88","1899.99","1945.71","1899.73","2.15%"
"2020-Jul-24","1900.97","1887.34","1906.54","1881.56","0.75%"
"2020-Jul-23","1886.86","1872.39","1898.40","1862.80","0.81%"
"2020-Jul-22","1871.75","1842.20","1872.64","1840.75","1.64%"
"2020-Jul-21","1841.58","1815.89","1843.89","1815.57","1.44%"
"2020-Jul-20","1815.40","1809.58","1820.73","1805.60","0.36%"
"2020-Jul-17","1808.90","1797.30","1812.03","1795.11","0.68%"
"2020-Jul-16","1796.63","1811.90","1813.74","1795.02","-0.81%"
"2020-Jul-15","1811.31","1807.80","1814.79","1802.72","0.21%"
"2020-Jul-14","1807.53","1803.19","1811.03","1791.46","0.27%"
"2020-Jul-13","1802.71","1799.01","1813.45","1798.01","0.24%"
"2020-Jul-10","1798.31","1802.13","1810.76","1794.28","-0.25%"
"2020-Jul-09","1802.82","1811.30","1816.26","1795.82","-0.40%"
"2020-Jul-08","1810.12","1795.27","1818.13","1791.62","0.88%"
"2020-Jul-07","1794.26","1783.91","1797.59","1773.79","0.60%"
"2020-Jul-06","1783.56","1776.31","1787.09","1770.13","0.49%"
"2020-Jul-03","1774.79","1774.77","1777.43","1772.48","-0.02%"
"2020-Jul-02","1775.14","1769.60","1779.83","1757.68","0.29%"
"2020-Jul-01","1770.01","1781.60","1789.48","1759.27","-0.60%"
"2020-Jun-30","1780.67","1771.90","1786.02","1765.35","0.52%"
"2020-Jun-29","1771.49","1773.74","1775.72","1765.78","0.05%"
"2020-Jun-26","1770.62","1761.82","1772.12","1747.67","0.52%"
"2020-Jun-25","1761.49","1760.32","1769.04","1755.49","0.00%"
"2020-Jun-24","1761.43","1768.99","1779.61","1760.80","-0.29%"
"2020-Jun-23","1766.51","1755.26","1771.25","1747.43","0.69%"
"2020-Jun-22","1754.46","1748.78","1763.42","1743.27","0.67%"
"2020-Jun-19","1742.84","1723.69","1745.36","1721.18","1.17%"
"2020-Jun-18","1722.62","1726.30","1737.17","1717.57","-0.21%"
"2020-Jun-17","1726.29","1727.71","1730.41","1713.22","-0.04%"
"2020-Jun-16","1726.96","1725.55","1733.12","1716.43","0.14%"
"2020-Jun-15","1724.61","1732.32","1734.53","1704.31","-0.30%"
"2020-Jun-12","1729.77","1728.34","1743.16","1722.57","0.15%"
"2020-Jun-11","1727.15","1737.01","1744.92","1721.58","-0.52%"
"2020-Jun-10","1736.24","1714.80","1740.06","1708.47","1.28%"
"2020-Jun-09","1714.32","1700.49","1721.04","1692.20","1.16%"
"2020-Jun-08","1694.60","1684.65","1700.90","1677.52","0.56%"
"2020-Jun-05","1685.23","1711.81","1717.25","1670.74","-1.48%"
"2020-Jun-04","1710.62","1699.89","1721.62","1696.90","0.77%"
"2020-Jun-03","1697.51","1728.10","1733.80","1689.54","-1.71%"
"2020-Jun-02","1727.05","1740.34","1745.26","1721.40","-0.74%"
"2020-Jun-01","1740.00","1738.05","1744.84","1727.26","0.79%"
"2020-May-29","1726.30","1721.70","1737.71","1712.53","0.45%"
"2020-May-28","1718.50","1709.04","1727.52","1707.11","0.56%"
"2020-May-27","1708.87","1712.47","1716.37","1693.82","-0.14%"
"2020-May-26","1711.25","1728.82","1736.07","1708.30","-1.04%"
"2020-May-25","1729.19","1734.61","1736.01","1721.45","-0.28%"
"2020-May-22","1734.07","1725.26","1740.07","1723.62","0.51%"
"2020-May-21","1725.21","1749.52","1751.01","1717.10","-1.36%"
"2020-May-20","1748.98","1745.92","1754.77","1741.89","0.30%"
"2020-May-19","1743.81","1732.31","1748.76","1725.66","0.68%"
"2020-May-18","1732.07","1743.01","1765.94","1727.20","-0.51%"
"2020-May-15","1741.00","1730.52","1752.13","1727.93","0.68%"
"2020-May-14","1729.27","1715.63","1737.41","1710.51","0.82%"
"2020-May-13","1715.29","1702.50","1719.02","1698.81","0.77%"
"2020-May-12","1702.14","1697.04","1711.79","1693.17","0.36%"
"2020-May-11","1695.98","1702.65","1712.64","1691.59","-0.27%"
"2020-May-08","1700.65","1717.46","1723.91","1701.06","-0.99%"
"2020-May-07","1717.69","1686.08","1723.06","1683.50","1.90%"
"2020-May-06","1685.63","1707.51","1709.34","1682.28","-1.19%"
"2020-May-05","1705.96","1700.82","1712.90","1691.45","0.27%"
"2020-May-04","1701.44","1699.00","1712.57","1691.84","0.14%"
"2020-May-01","1699.12","1685.95","1706.53","1670.06","1.13%"
"2020-Apr-30","1680.09","1712.27","1723.17","1680.64","-1.82%"
"2020-Apr-29","1711.25","1708.30","1717.76","1697.55","0.22%"
"2020-Apr-28","1707.51","1715.31","1716.04","1691.63","-0.39%"
"2020-Apr-27","1714.20","1726.15","1727.93","1705.68","-0.77%"
"2020-Apr-24","1727.43","1731.57","1737.44","1710.21","-0.23%"
"2020-Apr-23","1731.33","1713.56","1739.74","1706.26","1.04%"
"2020-Apr-22","1713.45","1687.10","1719.65","1680.09","1.64%"
"2020-Apr-21","1685.72","1694.11","1698.60","1661.39","-0.43%"
"2020-Apr-20","1692.92","1692.25","1703.46","1671.49","0.52%"
"2020-Apr-17","1684.19","1715.99","1719.12","1679.37","-1.95%"
"2020-Apr-16","1717.68","1716.46","1739.17","1707.88","0.11%"
"2020-Apr-15","1715.71","1728.80","1732.27","1707.71","-0.69%"
"2020-Apr-14","1727.70","1712.34","1747.85","1708.55","0.80%"
"2020-Apr-13","1714.07","1685.69","1723.88","1674.87","1.49%"
"2020-Apr-10","1688.90","1676.00","1697.50","1676.00","0.30%"
"2020-Apr-09","1683.82","1646.08","1691.17","1643.10","2.31%"
"2020-Apr-08","1645.77","1647.59","1657.69","1641.94","-0.16%"
"2020-Apr-07","1648.47","1663.03","1673.55","1641.89","-0.80%"
"2020-Apr-06","1661.70","1597.50","1669.97","1597.50","2.80%"
"2020-Apr-03","1616.45","1615.09","1626.07","1606.30","0.25%"
"2020-Apr-02","1612.41","1590.52","1621.15","1579.04","1.37%"
"2020-Apr-01","1590.59","1571.00","1603.41","1566.97","1.24%"
"2020-Mar-31","1571.05","1618.49","1626.27","1566.23","-3.14%"
"2020-Mar-30","1621.93","1622.00","1639.61","1608.72","0.27%"
"2020-Mar-27","1617.50","1632.38","1637.86","1612.22","-0.70%"
"2020-Mar-26","1628.97","1617.25","1647.28","1595.84","0.97%"
"2020-Mar-25","1613.29","1628.19","1643.05","1587.20","0.20%"
"2020-Mar-24","1610.03","1553.71","1638.72","1553.41","3.67%"
"2020-Mar-23","1553.06","1508.15","1561.48","1485.10","3.70%"
"2020-Mar-20","1497.64","1470.54","1516.25","1460.30","1.89%"
"2020-Mar-19","1469.80","1485.90","1501.05","1464.18","-1.09%"
"2020-Mar-18","1486.00","1527.70","1546.22","1472.86","-2.77%"
"2020-Mar-17","1528.28","1512.45","1553.26","1465.81","0.95%"
"2020-Mar-16","1513.91","1550.55","1573.49","1451.50","-1.01%"
"2020-Mar-13","1529.31","1576.95","1597.72","1506.86","-3.01%"
"2020-Mar-12","1576.79","1634.80","1650.47","1561.01","-3.53%"
"2020-Mar-11","1634.53","1649.69","1671.13","1632.97","-0.88%"
"2020-Mar-10","1649.07","1679.10","1680.53","1642.15","-1.82%"
"2020-Mar-09","1679.60","1694.40","1702.96","1657.74","0.34%"
"2020-Mar-06","1673.85","1670.58","1692.10","1648.12","0.21%"
"2020-Mar-05","1670.31","1635.91","1674.69","1635.07","2.13%"
"2020-Mar-04","1635.45","1639.76","1651.65","1632.06","-0.25%"
"2020-Mar-03","1639.47","1590.77","1649.55","1587.86","3.08%"
"2020-Mar-02","1590.43","1591.10","1611.03","1579.70","0.36%"
"2020-Feb-28","1584.74","1642.15","1649.48","1565.86","-3.48%"
"2020-Feb-27","1641.95","1640.55","1660.57","1635.65","0.14%"
"2020-Feb-26","1639.58","1635.37","1655.09","1625.79","0.27%"
"2020-Feb-25","1635.08","1660.72","1660.86","1629.10","-1.53%"
"2020-Feb-24","1660.42","1659.05","1689.11","1652.37","1.04%"
"2020-Feb-21","1643.32","1619.69","1649.15","1618.94","1.48%"
"2020-Feb-20","1619.41","1611.71","1623.79","1603.98","0.50%"
"2020-Feb-19","1611.34","1601.85","1613.04","1599.53","0.60%"
"2020-Feb-18","1601.67","1583.44","1605.45","1583.09","1.32%"
"2020-Feb-17","1580.80","1584.70","1584.81","1578.60","-0.22%"
"2020-Feb-14","1584.32","1576.30","1585.05","1573.12","0.52%"
"2020-Feb-13","1576.09","1565.62","1578.24","1565.53","0.69%"
"2020-Feb-12","1565.33","1567.73","1570.59","1561.80","-0.13%"
"2020-Feb-11","1567.42","1572.09","1574.17","1562.29","-0.29%"
"2020-Feb-10","1571.90","1570.29","1577.23","1568.01","0.13%"
"2020-Feb-07","1569.91","1566.86","1574.18","1562.39","0.21%"
"2020-Feb-06","1566.56","1556.95","1568.55","1552.46","0.65%"
"2020-Feb-05","1556.41","1552.56","1562.50","1547.40","0.27%"
"2020-Feb-04","1552.26","1576.40","1579.57","1549.14","-1.51%"
"2020-Feb-03","1576.05","1590.20","1591.84","1571.29","-0.87%"
"2020-Jan-31","1589.81","1574.18","1590.21","1570.84","1.01%"
"2020-Jan-30","1573.92","1577.09","1586.16","1572.65","-0.18%"
"2020-Jan-29","1576.72","1566.19","1578.04","1563.21","0.69%"
"2020-Jan-28","1565.86","1581.95","1583.27","1565.65","-1.00%"
"2020-Jan-27","1581.65","1580.10","1586.81","1575.81","0.72%"
"2020-Jan-24","1570.36","1563.30","1576.01","1556.42","0.47%"
"2020-Jan-23","1563.03","1558.93","1568.17","1551.68","0.28%"
"2020-Jan-22","1558.62","1558.03","1559.63","1550.08","0.06%"
"2020-Jan-21","1557.73","1560.94","1568.75","1546.41","-0.23%"
"2020-Jan-20","1561.28","1558.65","1563.00","1556.39","0.32%"
"2020-Jan-17","1556.22","1552.90","1561.45","1549.36","0.24%"
"2020-Jan-16","1552.54","1556.18","1558.19","1548.05","-0.22%"
"2020-Jan-15","1555.94","1546.40","1558.44","1546.11","0.63%"
"2020-Jan-14","1546.12","1548.31","1548.95","1536.12","-0.12%"
"2020-Jan-13","1548.05","1562.29","1562.30","1546.77","-0.90%"
"2020-Jan-10","1562.03","1552.40","1563.27","1545.52","0.63%"
"2020-Jan-09","1552.27","1555.76","1561.67","1540.18","-0.22%"
"2020-Jan-08","1555.71","1573.99","1611.15","1552.23","-1.15%"
"2020-Jan-07","1573.89","1565.93","1577.53","1555.29","0.51%"
"2020-Jan-06","1565.86","1561.15","1583.44","1560.90","0.93%"
"2020-Jan-03","1551.40","1528.95","1553.70","1528.00","1.48%"
"2020-Jan-02","1528.85","1517.24","1531.55","1517.22","0.79%"
"2020-Jan-01","1516.89","1517.24","1517.48","1517.19","-0.01%"
"2019-Dec-31","1517.01","1515.22","1525.45","1514.66","0.12%"
"2019-Dec-30","1515.12","1511.80","1516.54","1510.43","0.31%"
"2019-Dec-27","1510.42","1511.55","1515.47","1507.05","-0.06%"
"2019-Dec-26","1511.30","1499.42","1512.77","1497.66","0.85%"
"2019-Dec-25","1498.60","1499.55","1499.55","1499.55","-0.01%"
"2019-Dec-24","1498.81","1485.57","1500.77","1484.41","0.91%"
"2019-Dec-23","1485.27","1478.20","1486.29","1477.51","0.50%"
"2019-Dec-20","1477.95","1479.14","1481.26","1475.70","-0.07%"
"2019-Dec-19","1479.05","1475.44","1481.97","1473.01","0.26%"
"2019-Dec-18","1475.19","1476.45","1479.67","1470.32","-0.07%"
"2019-Dec-17","1476.20","1476.25","1480.78","1474.23","0.01%"
"2019-Dec-16","1476.00","1475.60","1480.03","1472.99","0.03%"
"2019-Dec-13","1475.56","1469.47","1478.22","1462.48","0.42%"
"2019-Dec-12","1469.33","1474.85","1486.95","1464.78","-0.37%"
"2019-Dec-11","1474.75","1464.19","1479.04","1462.59","0.74%"
"2019-Dec-10","1463.96","1461.93","1469.36","1459.80","0.14%"
"2019-Dec-09","1461.89","1459.49","1465.80","1458.76","0.16%"
"2019-Dec-06","1459.51","1475.70","1477.45","1458.61","-1.09%"
"2019-Dec-05","1475.60","1474.34","1480.72","1472.90","0.10%"
"2019-Dec-04","1474.10","1477.34","1484.55","1471.39","-0.21%"
"2019-Dec-03","1477.24","1462.50","1482.22","1459.39","1.02%"
"2019-Dec-02","1462.34","1467.03","1467.03","1453.91","-0.11%"
"2019-Nov-29","1463.90","1455.90","1466.81","1452.93","0.40%"
"2019-Nov-28","1458.09","1456.77","1458.57","1454.37","0.26%"
"2019-Nov-27","1454.25","1461.65","1462.11","1452.45","-0.48%"
"2019-Nov-26","1461.20","1454.98","1462.97","1450.63","0.43%"
"2019-Nov-25","1454.87","1462.29","1462.41","1453.89","-0.49%"
"2019-Nov-22","1462.04","1464.40","1473.30","1461.23","-0.14%"
"2019-Nov-21","1464.15","1471.25","1475.98","1462.60","-0.48%"
"2019-Nov-20","1471.15","1472.39","1479.15","1465.88","-0.08%"
"2019-Nov-19","1472.28","1470.85","1475.72","1464.60","0.10%"
"2019-Nov-18","1470.75","1467.66","1474.30","1456.26","0.25%"
"2019-Nov-15","1467.12","1471.20","1471.49","1462.28","-0.26%"
"2019-Nov-14","1470.95","1463.18","1474.62","1460.93","0.55%"
"2019-Nov-13","1462.94","1457.19","1467.36","1455.96","0.41%"
"2019-Nov-12","1456.94","1455.79","1460.55","1445.61","0.09%"
"2019-Nov-11","1455.65","1458.96","1466.77","1448.28","-0.19%"
"2019-Nov-08","1458.41","1468.01","1473.33","1456.28","-0.64%"
"2019-Nov-07","1467.82","1490.44","1492.48","1461.24","-1.51%"
"2019-Nov-06","1490.36","1484.10","1494.46","1482.45","0.43%"
"2019-Nov-05","1484.00","1509.64","1510.10","1479.65","-1.67%"
"2019-Nov-04","1509.24","1513.80","1514.97","1504.33","-0.28%"
"2019-Nov-01","1513.55","1513.32","1515.81","1503.31","0.03%"
"2019-Oct-31","1513.16","1496.40","1514.53","1493.72","1.20%"
"2019-Oct-30","1495.20","1487.60","1496.91","1481.21","0.52%"
"2019-Oct-29","1487.40","1492.69","1495.16","1483.72","-0.34%"
"2019-Oct-28","1492.44","1504.34","1508.58","1489.86","-0.79%"
"2019-Oct-25","1504.33","1504.75","1518.07","1500.56","0.07%"
"2019-Oct-24","1503.25","1492.15","1504.27","1488.02","0.76%"
"2019-Oct-23","1491.85","1488.35","1496.50","1487.62","0.28%"
"2019-Oct-22","1487.65","1484.52","1489.29","1480.87","0.23%"
"2019-Oct-21","1484.25","1492.02","1495.48","1481.91","-0.37%"
"2019-Oct-18","1489.70","1492.17","1494.26","1484.82","-0.13%"
"2019-Oct-17","1491.64","1490.55","1497.50","1483.45","0.15%"
"2019-Oct-16","1489.37","1481.13","1491.65","1477.06","0.57%"
"2019-Oct-15","1480.92","1493.20","1498.17","1477.53","-0.80%"
"2019-Oct-14","1492.80","1488.90","1497.38","1482.82","0.22%"
"2019-Oct-11","1489.45","1494.44","1503.45","1474.28","-0.30%"
"2019-Oct-10","1494.00","1505.60","1517.08","1491.42","-0.75%"
"2019-Oct-09","1505.30","1506.05","1511.60","1499.70","0.00%"
"2019-Oct-08","1505.26","1493.55","1508.71","1487.45","0.80%"
"2019-Oct-07","1493.35","1504.76","1509.64","1489.94","-0.73%"
"2019-Oct-04","1504.35","1505.19","1511.17","1497.15","-0.03%"
"2019-Oct-03","1504.75","1499.55","1518.81","1495.99","0.37%"
"2019-Oct-02","1499.26","1479.19","1505.11","1474.42","1.40%"
"2019-Oct-01","1478.58","1472.30","1487.37","1459.00","0.45%"
"2019-Sep-30","1472.00","1497.07","1500.50","1464.42","-1.64%"
"2019-Sep-27","1496.56","1506.00","1507.70","1487.04","-0.60%"
"2019-Sep-26","1505.60","1503.94","1512.70","1501.97","0.12%"
"2019-Sep-25","1503.75","1532.00","1535.42","1501.31","-1.83%"
"2019-Sep-24","1531.80","1522.40","1535.85","1515.80","0.65%"
"2019-Sep-23","1521.86","1516.66","1527.25","1511.50","0.34%"
"2019-Sep-20","1516.75","1499.40","1517.24","1497.90","1.18%"
"2019-Sep-19","1499.00","1494.00","1504.35","1488.90","0.36%"
"2019-Sep-18","1493.65","1501.55","1511.32","1484.36","-0.57%"
"2019-Sep-17","1502.20","1498.85","1507.48","1493.36","0.29%"
"2019-Sep-16","1497.90","1503.34","1512.20","1495.75","0.63%"
"2019-Sep-13","1488.45","1498.50","1509.25","1485.73","-0.68%"
"2019-Sep-12","1498.70","1497.50","1523.96","1488.80","0.09%"
"2019-Sep-11","1497.30","1486.45","1498.56","1485.00","0.79%"
"2019-Sep-10","1485.50","1499.00","1501.45","1484.27","-0.88%"
"2019-Sep-09","1498.65","1507.10","1515.55","1497.72","-0.53%"
"2019-Sep-06","1506.70","1519.20","1527.90","1502.89","-0.82%"
"2019-Sep-05","1519.10","1552.50","1553.38","1509.39","-2.14%"
"2019-Sep-04","1552.35","1547.10","1557.38","1533.81","0.37%"
"2019-Sep-03","1546.70","1529.60","1549.90","1521.51","1.07%"
"2019-Sep-02","1530.34","1520.10","1533.81","1519.15","0.69%"
"2019-Aug-30","1519.85","1527.60","1533.45","1517.43","-0.49%"
"2019-Aug-29","1527.40","1539.20","1550.72","1519.50","-0.74%"
"2019-Aug-28","1538.80","1541.80","1547.03","1531.55","-0.23%"
"2019-Aug-27","1542.40","1526.30","1544.78","1524.85","1.07%"
"2019-Aug-26","1526.00","1539.30","1555.13","1524.55","-0.01%"
"2019-Aug-23","1526.10","1499.00","1530.11","1493.05","1.84%"
"2019-Aug-22","1498.60","1502.20","1504.68","1491.85","-0.23%"
"2019-Aug-21","1502.00","1507.70","1508.40","1496.15","-0.32%"
"2019-Aug-20","1506.85","1495.60","1508.60","1492.85","0.79%"
"2019-Aug-19","1495.00","1511.15","1513.00","1492.65","-1.24%"
"2019-Aug-16","1513.75","1523.90","1527.75","1504.20","-0.60%"
"2019-Aug-15","1522.95","1517.05","1527.00","1508.22","0.45%"
"2019-Aug-14","1516.08","1501.38","1524.30","1494.34","1.00%"
"2019-Aug-13","1501.14","1510.74","1534.75","1481.38","-0.66%"
"2019-Aug-12","1511.16","1497.65","1517.95","1487.91","0.96%"
"2019-Aug-09","1496.84","1501.20","1508.40","1494.69","-0.21%"
"2019-Aug-08","1500.00","1501.50","1509.72","1490.08","-0.05%"
"2019-Aug-07","1500.80","1474.25","1510.28","1472.28","1.83%"
"2019-Aug-06","1473.87","1464.00","1475.04","1456.61","0.70%"
"2019-Aug-05","1463.60","1440.65","1470.05","1437.03","1.61%"
"2019-Aug-02","1440.45","1445.80","1448.23","1430.20","-0.32%"
"2019-Aug-01","1445.06","1411.34","1445.98","1400.65","2.23%"
"2019-Jul-31","1413.55","1431.05","1433.07","1411.42","-1.19%"
"2019-Jul-30","1430.60","1426.84","1433.12","1422.12","0.27%"
"2019-Jul-29","1426.69","1419.49","1428.46","1416.98","0.59%"
"2019-Jul-26","1418.31","1414.40","1424.83","1413.72","0.30%"
"2019-Jul-25","1414.13","1426.30","1433.84","1411.08","-0.82%"
"2019-Jul-24","1425.80","1417.55","1429.55","1416.43","0.62%"
"2019-Jul-23","1416.99","1425.15","1429.25","1414.29","-0.54%"
"2019-Jul-22","1424.72","1425.15","1429.77","1422.34","-0.01%"
"2019-Jul-19","1424.91","1446.40","1452.96","1420.40","-1.46%"
"2019-Jul-18","1446.00","1426.80","1448.35","1414.68","1.36%"
"2019-Jul-17","1426.60","1406.59","1427.00","1400.18","1.47%"
"2019-Jul-16","1405.93","1415.05","1418.34","1401.23","-0.55%"
"2019-Jul-15","1413.68","1415.75","1419.75","1407.69","-0.13%"
"2019-Jul-12","1415.49","1403.90","1417.09","1403.12","0.85%"
"2019-Jul-11","1403.60","1419.20","1426.21","1401.58","-1.07%"
"2019-Jul-10","1418.80","1397.80","1419.21","1389.88","1.50%"
"2019-Jul-09","1397.80","1395.60","1400.13","1386.35","0.19%"
"2019-Jul-08","1395.20","1400.05","1408.03","1391.79","-0.31%"
"2019-Jul-05","1399.55","1415.80","1424.24","1386.97","-1.11%"
"2019-Jul-04","1415.19","1419.59","1422.02","1410.43","-0.24%"
"2019-Jul-03","1418.54","1419.95","1436.29","1412.52","0.02%"
"2019-Jul-02","1418.19","1383.55","1419.80","1383.55","2.47%"
"2019-Jul-01","1384.06","1392.83","1397.69","1381.84","-1.78%"
"2019-Jun-28","1409.10","1409.56","1424.67","1406.64","-0.01%"
"2019-Jun-27","1409.28","1409.55","1411.94","1400.23","0.07%"
"2019-Jun-26","1408.35","1423.90","1424.03","1402.37","-1.02%"
"2019-Jun-25","1422.85","1419.17","1438.99","1412.30","0.26%"
"2019-Jun-24","1419.15","1401.35","1421.20","1400.33","1.47%"
"2019-Jun-21","1398.65","1388.22","1411.08","1382.44","0.78%"
"2019-Jun-20","1387.78","1360.34","1393.30","1357.66","2.05%"
"2019-Jun-19","1359.87","1346.55","1362.50","1341.19","1.02%"
"2019-Jun-18","1346.08","1340.30","1354.68","1338.54","0.51%"
"2019-Jun-17","1339.29","1342.05","1343.53","1332.83","-0.15%"
"2019-Jun-14","1341.33","1341.70","1358.40","1337.88","-0.05%"
"2019-Jun-13","1341.95","1334.00","1343.41","1332.22","0.66%"
"2019-Jun-12","1333.16","1327.05","1338.58","1326.04","0.49%"
"2019-Jun-11","1326.66","1328.40","1330.22","1319.74","-0.08%"
"2019-Jun-10","1327.73","1335.94","1337.77","1324.90","-0.94%"
"2019-Jun-07","1340.30","1335.45","1348.45","1330.08","0.41%"
"2019-Jun-06","1334.80","1331.99","1340.09","1327.26","0.38%"
"2019-Jun-05","1329.78","1325.50","1344.24","1324.53","0.37%"
"2019-Jun-04","1324.88","1325.05","1329.41","1319.90","0.01%"
"2019-Jun-03","1324.77","1307.40","1328.34","1306.62","1.50%"
"2019-May-31","1305.25","1288.35","1307.11","1288.00","1.30%"
"2019-May-30","1288.50","1279.74","1289.24","1274.82","0.73%"
"2019-May-29","1279.20","1279.56","1285.79","1278.88","0.01%"
"2019-May-28","1279.06","1285.55","1286.75","1276.01","-0.45%"
"2019-May-27","1284.80","1285.80","1287.69","1283.68","0.01%"
"2019-May-24","1284.65","1283.55","1285.59","1280.59","0.12%"
"2019-May-23","1283.05","1273.80","1287.62","1272.61","0.76%"
"2019-May-22","1273.36","1274.74","1277.59","1272.28","-0.11%"
"2019-May-21","1274.72","1278.10","1278.16","1269.34","-0.22%"
"2019-May-20","1277.49","1277.80","1279.32","1273.60","0.03%"
"2019-May-17","1277.15","1286.50","1289.24","1274.91","-0.72%"
"2019-May-16","1286.40","1296.90","1299.06","1284.06","-0.77%"
"2019-May-15","1296.42","1297.17","1301.18","1292.85","-0.03%"
"2019-May-14","1296.78","1300.24","1303.47","1293.52","-0.22%"
"2019-May-13","1299.66","1286.71","1301.50","1281.77","1.09%"
"2019-May-10","1285.60","1284.34","1289.60","1283.10","0.14%"
"2019-May-09","1283.74","1280.74","1288.57","1279.43","0.25%"
"2019-May-08","1280.53","1284.15","1291.73","1279.37","-0.29%"
"2019-May-07","1284.30","1281.10","1286.37","1278.04","0.33%"
"2019-May-06","1280.07","1281.19","1285.90","1276.85","0.09%"
"2019-May-03","1278.94","1270.74","1282.84","1268.90","0.68%"
"2019-May-02","1270.29","1276.94","1278.18","1266.18","-0.48%"
"2019-May-01","1276.35","1283.59","1287.38","1273.16","-0.55%"
"2019-Apr-30","1283.35","1279.98","1286.58","1279.69","0.30%"
"2019-Apr-29","1279.55","1286.55","1287.00","1277.97","-0.49%"
"2019-Apr-26","1285.85","1277.27","1289.01","1276.05","0.70%"
"2019-Apr-25","1276.95","1275.60","1282.81","1273.35","0.16%"
"2019-Apr-24","1274.96","1272.30","1278.79","1268.58","0.22%"
"2019-Apr-23","1272.15","1275.40","1276.83","1266.25","-0.20%"
"2019-Apr-22","1274.68","1275.83","1280.14","1273.66","-0.03%"
"2019-Apr-18","1275.01","1273.49","1277.97","1271.07","0.10%"
"2019-Apr-17","1273.74","1276.84","1280.01","1272.94","-0.19%"
"2019-Apr-16","1276.17","1287.90","1288.85","1272.94","-0.89%"
"2019-Apr-15","1287.64","1290.60","1292.08","1282.37","-0.18%"
"2019-Apr-12","1290.00","1292.30","1296.10","1290.09","-0.18%"
"2019-Apr-11","1292.34","1308.10","1309.37","1289.66","-1.18%"
"2019-Apr-10","1307.80","1304.09","1310.96","1301.06","0.30%"
"2019-Apr-09","1303.89","1297.65","1306.50","1296.57","0.52%"
"2019-Apr-08","1297.17","1291.80","1303.97","1291.39","0.45%"
"2019-Apr-05","1291.30","1292.44","1293.69","1284.44","-0.06%"
"2019-Apr-04","1292.13","1290.10","1294.55","1280.91","0.19%"
"2019-Apr-03","1289.66","1292.34","1294.81","1288.34","-0.24%"
"2019-Apr-02","1292.75","1287.55","1293.15","1285.17","0.41%"
"2019-Apr-01","1287.42","1291.48","1297.23","1286.64","-0.35%"
"2019-Mar-29","1291.90","1290.59","1300.01","1286.77","0.14%"
"2019-Mar-28","1290.15","1309.85","1312.48","1288.58","-1.47%"
"2019-Mar-27","1309.46","1315.61","1319.60","1308.03","-0.45%"
"2019-Mar-26","1315.42","1321.80","1323.41","1312.69","-0.48%"
"2019-Mar-25","1321.80","1313.35","1324.57","1310.97","0.66%"
"2019-Mar-22","1313.13","1309.55","1315.20","1306.81","0.28%"
"2019-Mar-21","1309.45","1313.05","1320.62","1303.40","-0.23%"
"2019-Mar-20","1312.48","1305.74","1317.03","1298.58","0.45%"
"2019-Mar-19","1306.55","1303.60","1311.19","1302.50","0.22%"
"2019-Mar-18","1303.70","1302.34","1306.89","1298.19","0.18%"
"2019-Mar-15","1301.38","1296.15","1306.79","1293.82","0.39%"
"2019-Mar-14","1296.28","1309.76","1310.53","1292.83","-0.99%"
"2019-Mar-13","1309.28","1302.16","1311.56","1300.61","0.56%"
"2019-Mar-12","1302.01","1293.84","1302.40","1292.08","0.60%"
"2019-Mar-11","1294.25","1298.85","1299.44","1290.34","-0.32%"
"2019-Mar-08","1298.40","1285.78","1300.85","1285.18","0.98%"
"2019-Mar-07","1285.74","1286.71","1289.10","1281.27","-0.08%"
"2019-Mar-06","1286.76","1287.48","1291.11","1283.51","-0.05%"
"2019-Mar-05","1287.43","1286.67","1289.92","1281.10","0.06%"
"2019-Mar-04","1286.67","1293.61","1297.35","1282.88","-0.53%"
"2019-Mar-01","1293.56","1312.94","1315.46","1290.24","-1.48%"
"2019-Feb-28","1313.05","1319.87","1327.44","1312.41","-0.52%"
"2019-Feb-27","1319.88","1328.92","1329.96","1316.78","-0.68%"
"2019-Feb-26","1328.96","1327.11","1330.40","1323.44","0.14%"
"2019-Feb-25","1327.13","1328.89","1332.80","1325.15","-0.05%"
"2019-Feb-22","1327.80","1323.51","1333.41","1321.39","0.32%"
"2019-Feb-21","1323.49","1338.59","1341.71","1321.99","-1.12%"
"2019-Feb-20","1338.49","1341.24","1347.11","1336.79","-0.20%"
